recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,01/08/2011,18:51:11,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000001/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,2.0,02/08/2011,11:50:11,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000002/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,3.0,02/08/2011,11:57:44,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000003/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,4.0,02/08/2011,15:00:31,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000004/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,5.0,02/08/2011,15:30:12,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000005/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,6.0,02/08/2011,16:44:16,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000006/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,7.0,03/08/2011,13:44:08,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000007/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,8.0,04/08/2011,12:19:54,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000008/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,9.0,04/08/2011,12:21:46,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000009/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,10.0,04/08/2011,12:37:24,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000010/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,11.0,04/08/2011,12:50:10,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000011/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,12.0,05/08/2011,11:55:16,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000012/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,13.0,05/08/2011,11:55:33,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000013/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,14.0,05/08/2011,13:03:17,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000014/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,15.0,05/08/2011,13:05:14,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000015/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,16.0,05/08/2011,13:10:30,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000016/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,17.0,05/08/2011,13:20:47,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000017/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,18.0,05/08/2011,13:24:47,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000018/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,19.0,05/08/2011,14:51:21,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000019/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,20.0,05/08/2011,16:16:47,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000020/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,21.0,05/08/2011,16:17:11,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000021/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,22.0,05/08/2011,19:01:35,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000022/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,23.0,06/08/2011,10:24:25,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000023/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,24.0,06/08/2011,11:05:02,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000024/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
,,25.0,06/08/2011,12:56:50,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/30-3000025/2011,A,CASH,0.0,,,,,N24,30,A,,UNKNOWN,,
