recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,08/01/2001,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/4-400001/2001,A,CASH,0.0,,,,,N24,4,A,,UNKNOWN,,
,,2.0,08/01/2001,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/4-400002/2001,A,CASH,0.0,,,,,N24,4,A,,UNKNOWN,,
,,3.0,08/01/2001,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/4-400003/2001,A,CASH,0.0,,,,,N24,4,A,,UNKNOWN,,
,,4.0,08/01/2001,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/4-400004/2001,A,CASH,0.0,,,,,N24,4,A,,UNKNOWN,,
,,5.0,08/01/2001,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/4-400005/2001,A,CASH,0.0,,,,,N24,4,A,,UNKNOWN,,
,,6.0,08/01/2001,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/4-400006/2001,A,CASH,0.0,,,,,N24,4,A,,UNKNOWN,,
,,7.0,08/01/2001,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/4-400007/2001,A,CASH,0.0,,,,,N24,4,A,,UNKNOWN,,
,,8.0,08/01/2001,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/4-400008/2001,A,CASH,0.0,,,,,N24,4,A,,UNKNOWN,,
,,9.0,08/01/2001,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/4-400009/2001,A,CASH,0.0,,,,,N24,4,A,,UNKNOWN,,
,,10.0,08/01/2001,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/4-400010/2001,A,CASH,0.0,,,,,N24,4,A,,UNKNOWN,,
