recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500001/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,2.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500002/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,3.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500003/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,4.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500004/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,5.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500005/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,6.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500006/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,7.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500007/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,8.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500008/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,9.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500009/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,10.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500010/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,11.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500011/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,12.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500012/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,13.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500013/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,14.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500014/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,15.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500015/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,16.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500016/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,17.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500017/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,18.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500018/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,19.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500019/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,20.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500020/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,21.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500021/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,22.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500022/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,23.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500023/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,24.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500024/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,25.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500025/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,26.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500026/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,27.0,07/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500027/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,28.0,08/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500028/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,29.0,08/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500029/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,30.0,08/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500030/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,31.0,08/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500031/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,32.0,08/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500032/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,33.0,08/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500033/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,34.0,08/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500034/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,35.0,08/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500035/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,36.0,08/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500036/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
,,37.0,08/06/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/15-1500037/2006,A,CASH,0.0,,,,,N24,15,A,,UNKNOWN,,
