reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/32-3000185/2012,06/02/2012,1.0,10/03/2012,10/03/2012,295.0,10/04/2012,12/04/2012,983.0,10/05/2012,08/05/2012,1675.0,12/06/2012,19/06/2012,2762.0,10/07/2012,12/07/2012,3294.0,,,0.0,,,0.0,,,0.0,32,A,N24,3000.0,500.0,UNKNOWN
YS-N24/32-3000174/2012,06/02/2012,2.0,10/03/2012,06/03/2012,229.0,10/04/2012,09/04/2012,704.0,10/05/2012,10/05/2012,1854.0,12/06/2012,09/06/2012,2469.0,10/07/2012,10/07/2012,3170.0,,,0.0,,,0.0,,,0.0,32,A,N24,3000.0,500.0,UNKNOWN
YS-N24/32-3000173/2012,06/02/2012,3.0,10/03/2012,06/03/2012,233.0,10/04/2012,07/04/2012,651.0,10/05/2012,08/05/2012,1664.0,12/06/2012,02/06/2012,2203.0,10/07/2012,03/07/2012,2857.0,,,0.0,,,0.0,,,0.0,32,A,N24,3000.0,500.0,UNKNOWN
YS-N24/32-3000039/2012,06/02/2012,4.0,10/03/2012,14/03/2012,346.0,10/04/2012,07/04/2012,650.0,10/05/2012,10/05/2012,1855.0,12/06/2012,09/06/2012,2470.0,10/07/2012,10/07/2012,3158.0,,,0.0,,,0.0,,,0.0,32,A,N24,3000.0,500.0,UNKNOWN
YS-N24/32-3000130/2012,06/02/2012,5.0,10/03/2012,03/03/2012,201.0,10/04/2012,10/04/2012,795.0,10/05/2012,03/05/2012,1486.0,12/06/2012,09/06/2012,2471.0,10/07/2012,05/07/2012,2911.0,,,0.0,,,0.0,,,0.0,32,A,N24,3000.0,500.0,UNKNOWN
YS-N24/32-3000078/2012,06/02/2012,6.0,10/03/2012,06/03/2012,227.0,10/04/2012,07/04/2012,646.0,10/05/2012,03/05/2012,1485.0,12/06/2012,07/06/2012,2302.0,10/07/2012,09/07/2012,3053.0,,,0.0,,,0.0,,,0.0,32,A,N24,3000.0,500.0,UNKNOWN
YS-N24/32-3000171/2012,06/02/2012,7.0,10/03/2012,17/03/2012,367.0,10/04/2012,16/04/2012,1110.0,10/05/2012,18/05/2012,2150.0,12/06/2012,21/06/2012,2807.0,10/07/2012,12/07/2012,3313.0,,,0.0,,,0.0,,,0.0,32,A,N24,3000.0,500.0,UNKNOWN
YS-N24/32-3000056/2012,06/02/2012,8.0,10/03/2012,10/03/2012,294.0,10/04/2012,03/04/2012,490.0,10/05/2012,08/05/2012,1663.0,12/06/2012,07/06/2012,2301.0,10/07/2012,07/07/2012,2995.0,,,0.0,,,0.0,,,0.0,32,A,N24,3000.0,500.0,UNKNOWN
YS-N24/32-3000187/2012,06/02/2012,9.0,10/03/2012,03/03/2012,203.0,10/04/2012,05/04/2012,550.0,10/05/2012,08/05/2012,1665.0,12/06/2012,05/06/2012,2228.0,10/07/2012,03/07/2012,2858.0,,,0.0,,,0.0,,,0.0,32,A,N24,3000.0,500.0,UNKNOWN
YS-N24/32-3000030/2012,06/02/2012,10.0,10/03/2012,19/03/2012,388.0,10/04/2012,18/04/2012,1228.0,10/05/2012,07/05/2012,1635.0,12/06/2012,08/06/2012,2414.0,10/07/2012,13/07/2012,3339.0,,,0.0,,,0.0,,,0.0,32,A,N24,3000.0,500.0,UNKNOWN
