reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/31-2700054/2012,45,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2700077/2012,45,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2700081/2012,43,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2700149/2012,45,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2700173/2012,45,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2700183/2012,43,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2700230/2012,45,,CDTP(LAT),,,YS-N24/32-3200572/2012,CDTP(LAT),22002,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2700246/2012,45,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2700280/2012,45,,CCHM,,,YS-N24/33-3300008/2012,CCHM,27051,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2800421/2012,33,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900001/2012,35,,ADITA,,,YS-N24/33-2900001/2012,ADITA,45051,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900004/2012,35,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900006/2012,35,,,,,YS-N24/33-2900006/2012,,45051,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900009/2012,35,,CDTP(L),,,YS-N24/33-2900009/2012,CDTP(L),45051,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900010/2012,35,,ADITA,CDTP(L),,YS-N24/33-2900010/2012,ADITA,45052,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900011/2012,35,,ADITA,,,YS-N24/33-2900011/2012,ADITA,45051,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900015/2012,35,,CDTP(L),,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900016/2012,35,,ADITA,CDTP(L),,YS-N24/33-2900016/2012,ADITA,45052,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900027/2012,35,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900029/2012,35,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900030/2012,35,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900050/2012,35,,ADITA,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900051/2012,35,,ADITA,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900052/2012,35,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900054/2012,35,,ADITA,,,YS-N24/33-2900054/2012,ADITA,45051,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900057/2012,33,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900062/2012,35,,ADITA,,,YS-N24/33-2900062/2012,ADITA,45051,,,,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900065/2012,35,,ADITA,CCHM,,YS-N24/33-2900065/2012,ADITA,45051,YS-N24/33-3300088/2012,CCHM,27051,,,,31,A,N,N24,UNKNOWN
YS-N24/31-2900067/2012,35,,,,,,,,,,,,,,31,A,N,N24,UNKNOWN
