reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/31-3100001/2012,03/11/2011,1.0,10/01/2012,10/01/2012,826.0,10/02/2012,09/02/2012,1230.0,10/03/2012,06/03/2012,1518.0,10/04/2012,07/04/2012,2315.0,,,0.0,,,0.0,,,0.0,,,0.0,31,A,N24,2000.0,350.0,UNKNOWN
YS-N24/31-3100002/2012,03/11/2011,2.0,10/01/2012,14/01/2012,911.0,10/02/2012,09/02/2012,1239.0,10/03/2012,06/03/2012,1522.0,10/04/2012,17/04/2012,2775.0,,,0.0,,,0.0,,,0.0,,,0.0,31,A,N24,2000.0,350.0,UNKNOWN
YS-N24/31-3100003/2012,03/11/2011,3.0,10/01/2012,11/01/2012,854.0,10/02/2012,10/02/2012,1262.0,10/03/2012,12/03/2012,1775.0,10/04/2012,11/04/2012,2653.0,,,0.0,,,0.0,,,0.0,,,0.0,31,A,N24,2000.0,350.0,UNKNOWN
YS-N24/31-3100004/2012,03/11/2011,4.0,10/01/2012,07/01/2012,673.0,10/02/2012,09/02/2012,1190.0,10/03/2012,06/03/2012,1487.0,10/04/2012,07/04/2012,2278.0,,,0.0,,,0.0,,,0.0,,,0.0,31,A,N24,2000.0,350.0,UNKNOWN
YS-N24/31-2900122/2012,04/11/2011,5.0,10/12/2011,09/12/2011,342.0,10/01/2012,14/01/2012,914.0,10/02/2012,13/02/2012,1313.0,10/03/2012,10/03/2012,1733.0,10/04/2012,09/04/2012,2343.0,,,0.0,,,0.0,,,0.0,31,A,N24,3000.0,500.0,UNKNOWN
YS-N24/31-2900236/2012,04/11/2011,6.0,10/12/2011,05/12/2011,298.0,10/01/2012,02/01/2012,577.0,10/02/2012,13/02/2012,1325.0,10/03/2012,10/03/2012,1676.0,10/04/2012,04/04/2012,2176.0,,,0.0,,,0.0,,,0.0,31,A,N24,3000.0,500.0,UNKNOWN
YS-N24/31-2900004/2012,04/11/2011,7.0,10/12/2011,05/12/2011,301.0,10/01/2012,09/01/2012,754.0,10/02/2012,08/02/2012,1166.0,10/03/2012,02/03/2012,1422.0,10/04/2012,13/04/2012,2736.0,,,0.0,,,0.0,,,0.0,31,A,N24,3000.0,500.0,UNKNOWN
YS-N24/31-2900267/2012,04/11/2011,8.0,10/12/2011,09/12/2011,361.0,10/01/2012,09/01/2012,719.0,10/02/2012,08/02/2012,1157.0,10/03/2012,07/03/2012,1557.0,10/04/2012,09/04/2012,2446.0,,,0.0,,,0.0,,,0.0,31,A,N24,3000.0,500.0,UNKNOWN
YS-N24/31-3100005/2012,04/11/2011,9.0,10/01/2012,06/01/2012,648.0,10/02/2012,13/02/2012,1320.0,10/03/2012,09/03/2012,1590.0,10/04/2012,09/04/2012,2429.0,,,0.0,,,0.0,,,0.0,,,0.0,31,A,N24,2000.0,350.0,UNKNOWN
YS-N24/31-2900187/2012,04/11/2011,10.0,10/12/2011,09/12/2011,358.0,10/01/2012,04/01/2012,604.0,10/02/2012,08/02/2012,1158.0,10/03/2012,07/03/2012,1555.0,10/04/2012,09/04/2012,2434.0,,,0.0,,,0.0,,,0.0,31,A,N24,3000.0,500.0,UNKNOWN
YS-N24/31-2900062/2012,04/11/2011,11.0,10/12/2011,13/12/2011,434.0,10/01/2012,09/01/2012,730.0,10/02/2012,15/02/2012,1351.0,10/03/2012,12/03/2012,1780.0,10/04/2012,09/04/2012,2461.0,,,0.0,,,0.0,,,0.0,31,A,N24,3000.0,500.0,UNKNOWN
YS-N24/31-2900167/2012,04/11/2011,12.0,10/12/2011,07/12/2011,314.0,10/01/2012,11/01/2012,862.0,10/02/2012,10/02/2012,1267.0,10/03/2012,12/03/2012,1781.0,10/04/2012,,0.0,,,0.0,,,0.0,,,0.0,31,A,N24,3000.0,500.0,UNKNOWN
YS-N24/31-2900164/2012,04/11/2011,13.0,10/12/2011,13/12/2011,415.0,10/01/2012,07/01/2012,669.0,10/02/2012,02/02/2012,1004.0,10/03/2012,06/03/2012,1494.0,10/04/2012,10/04/2012,2541.0,,,0.0,,,0.0,,,0.0,31,A,N24,3000.0,500.0,UNKNOWN
