reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/13-1300001/2005,09/06/2005,1.0,10/07/2005,21/07/2005,809.0,10/08/2005,10/08/2005,1600.0,10/09/2005,01/09/2005,1757.0,10/10/2005,08/10/2005,3017.0,10/11/2005,10/11/2005,3706.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300002/2005,09/06/2005,2.0,10/07/2005,21/07/2005,810.0,10/08/2005,03/09/2005,1813.0,10/09/2005,03/09/2005,1814.0,10/10/2005,08/10/2005,3018.0,10/11/2005,10/11/2005,3677.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300003/2005,09/06/2005,3.0,10/07/2005,07/07/2005,228.0,10/08/2005,02/08/2005,931.0,10/09/2005,03/09/2005,1791.0,10/10/2005,06/10/2005,2740.0,10/11/2005,05/11/2005,3160.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300004/2005,09/06/2005,4.0,10/07/2005,30/07/2005,908.0,10/08/2005,04/08/2005,987.0,10/09/2005,08/09/2005,2084.0,10/10/2005,08/10/2005,2965.0,10/11/2005,08/11/2005,3343.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300005/2005,09/06/2005,5.0,10/07/2005,20/07/2005,784.0,10/08/2005,08/08/2005,1209.0,10/09/2005,07/09/2005,1988.0,10/10/2005,07/10/2005,2873.0,10/11/2005,09/11/2005,3468.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300006/2005,09/06/2005,6.0,10/07/2005,19/07/2005,758.0,10/08/2005,03/08/2005,963.0,10/09/2005,02/09/2005,1778.0,10/10/2005,08/10/2005,2961.0,10/11/2005,07/11/2005,3272.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300007/2005,09/06/2005,7.0,10/07/2005,03/08/2005,969.0,10/08/2005,20/09/2005,2440.0,10/09/2005,20/09/2005,2440.0,10/10/2005,18/11/2005,3767.0,10/11/2005,21/11/2005,3784.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300008/2005,09/06/2005,8.0,10/07/2005,21/07/2005,799.0,10/08/2005,06/08/2005,1135.0,10/09/2005,03/09/2005,1803.0,10/10/2005,01/10/2005,2485.0,10/11/2005,09/11/2005,3475.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300009/2005,09/06/2005,9.0,10/07/2005,12/08/2005,1633.0,10/08/2005,23/09/2005,2448.0,10/09/2005,19/10/2005,3079.0,10/10/2005,19/10/2005,3079.0,10/11/2005,16/11/2005,3756.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300010/2005,09/06/2005,10.0,10/07/2005,19/07/2005,757.0,10/08/2005,10/08/2005,1537.0,10/09/2005,09/09/2005,2216.0,10/10/2005,05/10/2005,2688.0,10/11/2005,09/11/2005,3513.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300011/2005,09/06/2005,11.0,10/07/2005,19/07/2005,750.0,10/08/2005,05/08/2005,1066.0,10/09/2005,05/09/2005,1880.0,10/10/2005,07/10/2005,2900.0,10/11/2005,09/11/2005,3516.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300012/2005,09/06/2005,12.0,10/07/2005,09/07/2005,251.0,10/08/2005,10/08/2005,1574.0,10/09/2005,10/09/2005,2349.0,10/10/2005,08/10/2005,3039.0,10/11/2005,10/11/2005,3676.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300013/2005,09/06/2005,13.0,10/07/2005,,0.0,10/08/2005,,0.0,10/09/2005,,0.0,10/10/2005,,0.0,10/11/2005,,0.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300014/2005,09/06/2005,14.0,10/07/2005,05/07/2005,212.0,10/08/2005,08/08/2005,1310.0,10/09/2005,09/09/2005,2247.0,10/10/2005,04/10/2005,2536.0,10/11/2005,12/11/2005,3728.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300015/2005,09/06/2005,15.0,10/07/2005,08/07/2005,243.0,10/08/2005,10/08/2005,1585.0,10/09/2005,09/09/2005,2263.0,10/10/2005,07/10/2005,2945.0,10/11/2005,09/11/2005,3569.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300016/2005,09/06/2005,16.0,10/07/2005,05/08/2005,1084.0,10/08/2005,08/08/2005,1296.0,10/09/2005,07/09/2005,2053.0,10/10/2005,05/10/2005,2714.0,10/11/2005,09/11/2005,3567.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300017/2005,09/06/2005,17.0,10/07/2005,05/08/2005,1082.0,10/08/2005,05/08/2005,1083.0,10/09/2005,07/09/2005,2054.0,10/10/2005,26/10/2005,3123.0,10/11/2005,09/11/2005,3568.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300018/2005,09/06/2005,18.0,10/07/2005,09/07/2005,255.0,10/08/2005,04/08/2005,1018.0,10/09/2005,06/09/2005,1964.0,10/10/2005,06/10/2005,2845.0,10/11/2005,10/11/2005,3699.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300019/2005,09/06/2005,19.0,10/07/2005,10/08/2005,1601.0,10/08/2005,10/08/2005,1601.0,10/09/2005,06/09/2005,1963.0,10/10/2005,06/10/2005,2846.0,10/11/2005,08/11/2005,3416.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300020/2005,09/06/2005,20.0,10/07/2005,03/07/2005,203.0,10/08/2005,06/08/2005,1170.0,10/09/2005,14/09/2005,2416.0,10/10/2005,05/10/2005,2670.0,10/11/2005,07/11/2005,3252.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300021/2005,09/06/2005,21.0,10/07/2005,20/07/2005,762.0,10/08/2005,02/08/2005,953.0,10/09/2005,03/09/2005,1827.0,10/10/2005,05/10/2005,2619.0,10/11/2005,08/11/2005,3412.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300022/2005,09/06/2005,22.0,10/07/2005,21/07/2005,823.0,10/08/2005,04/08/2005,1019.0,10/09/2005,03/09/2005,1826.0,10/10/2005,04/10/2005,2615.0,10/11/2005,08/11/2005,3413.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300023/2005,09/06/2005,23.0,10/07/2005,19/07/2005,749.0,10/08/2005,09/08/2005,1419.0,10/09/2005,06/09/2005,1965.0,10/10/2005,08/10/2005,3020.0,10/11/2005,05/11/2005,3196.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300024/2005,09/06/2005,24.0,10/07/2005,09/07/2005,254.0,10/08/2005,02/08/2005,951.0,10/09/2005,06/09/2005,1960.0,10/10/2005,06/10/2005,2847.0,10/11/2005,05/11/2005,3200.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300025/2005,09/06/2005,25.0,10/07/2005,19/07/2005,748.0,10/08/2005,09/08/2005,1418.0,10/09/2005,03/09/2005,1829.0,10/10/2005,04/10/2005,2616.0,10/11/2005,08/11/2005,3414.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300026/2005,09/06/2005,26.0,10/07/2005,09/07/2005,252.0,10/08/2005,04/08/2005,1020.0,10/09/2005,08/09/2005,2147.0,10/10/2005,01/10/2005,2496.0,10/11/2005,08/11/2005,3415.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
YS-N24/13-1300027/2005,09/06/2005,27.0,10/07/2005,19/07/2005,751.0,10/08/2005,09/08/2005,1404.0,10/09/2005,10/09/2005,2338.0,10/10/2005,04/10/2005,2593.0,10/11/2005,08/11/2005,3384.0,,,0.0,,,0.0,,,0.0,13,A,N24,2400.0,0.0,UNKNOWN
