recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,03/10/2016,10:23,500.0,500.0,0.0,,,,,A,YS-N24/51-4900121/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,2.0,03/10/2016,10:25,500.0,500.0,0.0,,,,,A,YS-N24/51-4900103/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,3.0,03/10/2016,10:28,500.0,500.0,0.0,,,,,A,YS-N24/51-4900104/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,4.0,03/10/2016,10:46,500.0,500.0,0.0,,,,,A,YS-N24/51-4900063/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,5.0,03/10/2016,11:53,500.0,500.0,0.0,,,,,A,YS-N24/51-4900131/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,6.0,03/10/2016,12:00,500.0,500.0,0.0,,,,,A,YS-N24/51-4900120/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,7.0,03/10/2016,12:01,500.0,500.0,0.0,,,,,A,YS-N24/51-4900119/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,8.0,03/10/2016,13:20,500.0,500.0,0.0,,,,,A,YS-N24/51-4900038/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,9.0,03/10/2016,14:06,500.0,500.0,0.0,,,,,A,YS-N24/51-4900072/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,10.0,03/10/2016,14:06,500.0,500.0,0.0,,,,,A,YS-N24/51-4900070/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,11.0,03/10/2016,14:07,500.0,500.0,0.0,,,,,A,YS-N24/51-4900092/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,12.0,03/10/2016,14:08,500.0,500.0,0.0,,,,,A,YS-N24/51-4900081/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,13.0,04/10/2016,08:08,500.0,500.0,0.0,,,,,A,YS-N24/51-4900097/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,14.0,04/10/2016,12:23,500.0,500.0,0.0,,,,,A,YS-N24/51-4900078/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,15.0,04/10/2016,12:43,500.0,500.0,0.0,,,,,A,YS-N24/51-4900112/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,16.0,04/10/2016,15:46,500.0,500.0,0.0,,,,,A,YS-N24/51-4900102/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,17.0,04/10/2016,16:31,500.0,500.0,0.0,,,,,A,YS-N24/51-4900021/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,18.0,04/10/2016,16:36,500.0,500.0,0.0,,,,,A,YS-N24/51-4900020/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,19.0,04/10/2016,17:57,500.0,500.0,0.0,,,,,A,YS-N24/51-4900101/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,20.0,04/10/2016,17:58,500.0,500.0,0.0,,,,,A,YS-N24/51-4900024/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,21.0,04/10/2016,18:16,500.0,500.0,0.0,,,,,A,YS-N24/51-4900008/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,22.0,04/10/2016,18:16,500.0,500.0,0.0,,,,,A,YS-N24/51-4900111/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,23.0,04/10/2016,18:30,500.0,500.0,0.0,,,,,A,YS-N24/51-4900114/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,24.0,04/10/2016,19:05,500.0,500.0,0.0,,,,,A,YS-N24/51-4900129/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,25.0,04/10/2016,19:11,500.0,500.0,0.0,,,,,A,YS-N24/51-4900086/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,26.0,04/10/2016,19:13,500.0,500.0,0.0,,,,,A,YS-N24/51-4900087/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,27.0,04/10/2016,19:16,500.0,500.0,0.0,,,,,A,YS-N24/51-4900059/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,28.0,05/10/2016,10:06,500.0,500.0,0.0,,,,,A,YS-N24/51-4900127/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,29.0,05/10/2016,13:43,500.0,500.0,0.0,,,,,A,YS-N24/51-4900035/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,30.0,05/10/2016,13:52,500.0,500.0,0.0,,,,,A,YS-N24/51-4900067/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,31.0,05/10/2016,15:12,500.0,500.0,0.0,,,,,A,YS-N24/51-4900005/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,32.0,05/10/2016,15:15,500.0,500.0,0.0,,,,,A,YS-N24/51-4900066/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,33.0,05/10/2016,15:31,500.0,500.0,0.0,,,,,A,YS-N24/51-4900048/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,34.0,05/10/2016,16:26,500.0,500.0,0.0,,,,,A,YS-N24/51-4900044/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,35.0,06/10/2016,10:09,500.0,500.0,0.0,,,,,A,YS-N24/51-4900130/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,36.0,06/10/2016,11:58,500.0,500.0,0.0,,,,,A,YS-N24/51-4900093/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,37.0,06/10/2016,13:52,500.0,500.0,0.0,,,,,A,YS-N24/51-4900113/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,38.0,06/10/2016,14:02,500.0,500.0,0.0,,,,,A,YS-N24/51-4900091/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,39.0,06/10/2016,14:05,500.0,500.0,0.0,,,,,A,YS-N24/51-4900073/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,40.0,06/10/2016,14:20,500.0,500.0,0.0,,,,,A,YS-N24/51-4900082/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,41.0,06/10/2016,14:21,500.0,500.0,0.0,,,,,A,YS-N24/51-4900149/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,42.0,06/10/2016,18:04,700.0,700.0,0.0,,,,,A,YS-N24/51-4900118/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,43.0,17/10/2016,10:28,500.0,500.0,0.0,,,,,A,YS-N24/51-4900124/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,44.0,17/10/2016,14:11,500.0,500.0,0.0,,,,,A,YS-N24/51-4900155/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,45.0,17/10/2016,14:17,500.0,500.0,0.0,,,,,A,YS-N24/51-4900134/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,46.0,18/10/2016,16:10,500.0,500.0,0.0,,,,,A,YS-N24/51-4900002/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,47.0,19/10/2016,13:59,500.0,500.0,0.0,,,,,A,YS-N24/51-4900100/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,48.0,20/10/2016,12:03,500.0,500.0,0.0,,,,,A,YS-N24/51-4900095/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,49.0,20/10/2016,13:41,500.0,500.0,0.0,,,,,A,YS-N24/51-4900016/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,50.0,20/10/2016,18:07,700.0,700.0,0.0,,,,,A,YS-N24/51-4900132/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,51.0,21/10/2016,18:02,500.0,500.0,0.0,,,,,A,YS-N24/51-4900011/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,52.0,24/10/2016,13:56,500.0,500.0,0.0,,,,,A,YS-N24/51-4900125/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,53.0,24/10/2016,13:58,500.0,500.0,0.0,,,,,A,YS-N24/51-4900068/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,54.0,24/10/2016,14:31,500.0,500.0,0.0,,,,,A,YS-N24/51-4900106/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,55.0,24/10/2016,14:34,500.0,500.0,0.0,,,,,A,YS-N24/51-4900148/2017,A,CASH,0.0,,,,,N24,51,A,,saheli,,
,,56.0,25/10/2016,12:25,500.0,500.0,0.0,,,,,A,YS-N24/51-4900074/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,57.0,25/10/2016,16:03,500.0,500.0,0.0,,,,,A,YS-N24/51-4900050/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,58.0,02/11/2016,13:55,500.0,500.0,,,,0.0,0.0,1,YS-N24/51-4900112/2017,I,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,59.0,03/11/2016,13:49,500.0,500.0,,,,0.0,0.0,1,YS-N24/51-4900070/2017,I,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,60.0,03/11/2016,13:50,500.0,500.0,,,,0.0,0.0,1,YS-N24/51-4900072/2017,I,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,61.0,04/11/2016,12:18,500.0,500.0,0.0,,,,,A,YS-N24/51-4900116/2017,A,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,62.0,04/11/2016,15:17,500.0,500.0,,,,0.0,0.0,1,YS-N24/51-4900102/2017,I,CASH,0.0,,,,,N24,51,A,,saheli,,
,,63.0,04/11/2016,15:51,500.0,500.0,,,,0.0,0.0,1,YS-N24/51-4900008/2017,I,CASH,0.0,,,,,N24,51,A,,saheli,,
,,64.0,05/11/2016,13:53,500.0,500.0,,,,0.0,0.0,1,YS-N24/51-4900104/2017,I,CASH,0.0,,,,,N24,51,A,,PROMITA,,
,,65.0,05/11/2016,13:54,500.0,500.0,,,,0.0,0.0,1,YS-N24/51-4900067/2017,I,CASH,0.0,,,,,N24,51,A,,PROMITA,,
