reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/55-5300160/2018,07/10/2017,1.0,10/11/2017,04/11/2017,116.0,11/12/2017,09/12/2017,411.0,10/01/2018,08/01/2018,649.0,10/02/2018,05/02/2018,862.0,10/03/2018,05/03/2018,1091.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300151/2018,07/10/2017,2.0,10/11/2017,06/12/2017,378.0,11/12/2017,25/01/2018,785.0,10/01/2018,29/01/2018,798.0,10/02/2018,08/02/2018,919.0,10/03/2018,08/03/2018,1169.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300150/2018,07/10/2017,3.0,10/11/2017,11/11/2017,202.0,11/12/2017,16/12/2017,483.0,10/01/2018,11/01/2018,728.0,10/02/2018,08/02/2018,927.0,10/03/2018,08/03/2018,1171.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300126/2018,09/10/2017,4.0,10/11/2017,09/11/2017,163.0,11/12/2017,07/12/2017,391.0,10/01/2018,08/01/2018,645.0,10/02/2018,08/02/2018,916.0,10/03/2018,08/03/2018,1158.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300127/2018,09/10/2017,5.0,10/11/2017,09/11/2017,164.0,11/12/2017,07/12/2017,392.0,10/01/2018,08/01/2018,646.0,10/02/2018,08/02/2018,917.0,10/03/2018,08/03/2018,1157.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300148/2018,11/10/2017,6.0,10/11/2017,08/11/2017,145.0,11/12/2017,02/12/2017,326.0,10/01/2018,11/01/2018,720.0,10/02/2018,12/02/2018,996.0,10/03/2018,12/03/2018,1222.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300149/2018,11/10/2017,7.0,10/11/2017,08/11/2017,144.0,11/12/2017,02/12/2017,327.0,10/01/2018,11/01/2018,721.0,10/02/2018,12/02/2018,997.0,10/03/2018,12/03/2018,1223.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300006/2018,11/10/2017,8.0,10/11/2017,11/11/2017,203.0,11/12/2017,09/12/2017,410.0,10/01/2018,11/01/2018,725.0,10/02/2018,08/02/2018,918.0,10/03/2018,08/03/2018,1168.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300152/2018,11/10/2017,9.0,10/11/2017,08/11/2017,146.0,11/12/2017,13/12/2017,449.0,10/01/2018,04/01/2018,587.0,10/02/2018,01/02/2018,812.0,10/03/2018,05/03/2018,1094.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300137/2018,12/10/2017,10.0,10/11/2017,09/11/2017,167.0,11/12/2017,06/12/2017,375.0,10/01/2018,04/01/2018,585.0,10/02/2018,10/02/2018,968.0,10/03/2018,10/03/2018,1201.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300159/2018,12/10/2017,11.0,10/11/2017,02/11/2017,113.0,11/12/2017,07/12/2017,384.0,10/01/2018,11/01/2018,713.0,10/02/2018,05/02/2018,848.0,10/03/2018,05/03/2018,1088.0,,,,,,,,,,55,A,N24,3000.0,500.0,cic
YS-N24/55-5300088/2018,12/10/2017,12.0,10/11/2017,09/11/2017,159.0,11/12/2017,09/12/2017,409.0,10/01/2018,04/01/2018,581.0,10/02/2018,08/02/2018,911.0,10/03/2018,08/03/2018,1146.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300165/2018,12/10/2017,13.0,10/11/2017,06/11/2017,125.0,11/12/2017,04/12/2017,337.0,10/01/2018,04/01/2018,579.0,10/02/2018,08/02/2018,909.0,10/03/2018,08/03/2018,1149.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300122/2018,12/10/2017,14.0,10/11/2017,10/11/2017,177.0,11/12/2017,18/12/2017,489.0,10/01/2018,18/01/2018,756.0,10/02/2018,19/02/2018,1035.0,10/03/2018,22/03/2018,1325.0,,,,,,,,,,55,A,N24,3000.0,500.0,saheli
YS-N24/55-5300074/2018,12/10/2017,15.0,10/11/2017,16/11/2017,227.0,11/12/2017,07/12/2017,387.0,10/01/2018,04/01/2018,584.0,10/02/2018,08/02/2018,910.0,10/03/2018,10/05/2018,2482.0,,,,,,,,,,55,A,N24,3000.0,500.0,saheli
YS-N24/55-5300066/2018,12/10/2017,16.0,10/11/2017,,,11/12/2017,,,10/01/2018,,,10/02/2018,,,10/03/2018,,,,,,,,,,,,55,A,N24,3000.0,500.0,
YS-N24/55-5300161/2018,12/10/2017,17.0,10/11/2017,16/11/2017,228.0,11/12/2017,07/12/2017,386.0,10/01/2018,04/01/2018,582.0,10/02/2018,15/02/2018,1022.0,10/03/2018,29/03/2018,1567.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300121/2018,12/10/2017,18.0,10/11/2017,09/11/2017,158.0,11/12/2017,04/12/2017,338.0,10/01/2018,08/01/2018,641.0,10/02/2018,12/02/2018,987.0,10/03/2018,12/03/2018,1220.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300043/2018,12/10/2017,19.0,10/11/2017,06/11/2017,124.0,11/12/2017,07/12/2017,385.0,10/01/2018,01/01/2018,553.0,10/02/2018,29/01/2018,793.0,10/03/2018,05/03/2018,1087.0,,,,,,,,,,55,A,N24,3000.0,500.0,cic
YS-N24/55-5300069/2018,12/10/2017,20.0,10/11/2017,13/11/2017,213.0,11/12/2017,11/12/2017,426.0,10/01/2018,13/01/2018,740.0,10/02/2018,12/02/2018,992.0,10/03/2018,09/03/2018,1173.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300164/2018,12/10/2017,21.0,10/11/2017,23/11/2017,263.0,11/12/2017,11/12/2017,424.0,10/01/2018,11/01/2018,715.0,10/02/2018,12/02/2018,988.0,10/03/2018,08/03/2018,1148.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300022/2018,12/10/2017,22.0,10/11/2017,12/10/2017,23.0,11/12/2017,12/10/2017,23.0,10/01/2018,12/10/2017,23.0,10/02/2018,03/02/2018,834.0,10/03/2018,07/03/2018,1130.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300033/2018,12/10/2017,24.0,10/11/2017,10/11/2017,175.0,11/12/2017,05/12/2017,357.0,10/01/2018,06/01/2018,629.0,10/02/2018,03/02/2018,840.0,10/03/2018,10/03/2018,1216.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300023/2018,12/10/2017,25.0,10/11/2017,07/11/2017,132.0,11/12/2017,08/12/2017,397.0,10/01/2018,16/01/2018,753.0,10/02/2018,13/02/2018,1011.0,10/03/2018,13/03/2018,1230.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
YS-N24/55-5300012/2018,12/10/2017,26.0,10/11/2017,07/11/2017,133.0,11/12/2017,21/12/2017,514.0,10/01/2018,06/01/2018,632.0,10/02/2018,31/01/2018,809.0,10/03/2018,10/03/2018,1211.0,,,,,,,,,,55,A,N24,3000.0,500.0,PROMITA
