reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/39-3700262/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700236/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700214/2014,35,,ADITA,CDTP(L),,YS-N24/41-3700214/2014,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/39-3700199/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700216/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700248/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700247/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700277/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700159/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700154/2014,35,,CFAS(LAT),,,YS-N24/40-4000480/2014,CFAS(LAT),23001,,,,,,,,A,N,,cic
YS-N24/39-3700120/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700127/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700252/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700253/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700155/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700020/2014,35,,CDTP(LAT),,,YS-N24/40-4000489/2014,CDTP(LAT),22002,,,,,,,,A,N,,cic
YS-N24/39-3700035/2014,35,,CDTP(LAT),,,YS-N24/40-4000491/2014,CDTP(LAT),22002,,,,,,,,A,N,,cic
YS-N24/39-3700209/2014,35,,ADITA,CDTP(L),,YS-N24/41-3700209/2014,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/39-3700130/2014,33,,ADFAS,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700086/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3500570/2014,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700156/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700190/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700128/2014,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700122/2014,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700177/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700178/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700188/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700024/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700023/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700131/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700081/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700104/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700132/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700053/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700138/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700082/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700096/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700022/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700212/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700134/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700140/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700052/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700110/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3500009/2014,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700073/2014,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700241/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3600602/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700002/2014,35,,CFAS(LAT),,,YS-N24/40-4000481/2014,CFAS(LAT),23001,,,,,,,,A,N,,cic
YS-N24/39-3700291/2014,33,,ADFAS,,,YS-N24/41-3700291/2014,ADFAS,43051,,,,,,,,A,N,,PROMITA
YS-N24/39-3700194/2014,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700193/2014,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700239/2014,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/39-3700174/2014,35,,,,,,,,,,,,,,,A,N,,cic
