reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/39-3700262/2014,06/11/2013,2.0,10/12/2013,30/11/2013,284.0,10/01/2014,08/01/2014,738.0,10/02/2014,01/02/2014,1025.0,10/03/2014,01/03/2014,1417.0,10/04/2014,02/04/2014,2377.0,,,,,,,,,,39,A,N24,3000.0,500.0,PROMITA
YS-N24/39-3700236/2014,06/11/2013,5.0,10/12/2013,10/12/2013,425.0,10/01/2014,10/01/2014,831.0,10/02/2014,10/02/2014,1220.0,10/03/2014,13/03/2014,1940.0,10/04/2014,09/04/2014,2707.0,,,,,,,,,,39,A,N24,3000.0,500.0,PROMITA
YS-N24/39-3700214/2014,06/11/2013,6.0,10/12/2013,10/12/2013,427.0,10/01/2014,08/01/2014,740.0,10/02/2014,08/02/2014,1173.0,10/03/2014,08/03/2014,1669.0,10/04/2014,09/04/2014,2717.0,,,,,,,,,,39,A,N24,3000.0,500.0,PROMITA
YS-N24/39-3700199/2014,06/11/2013,7.0,10/12/2013,10/12/2013,417.0,10/01/2014,08/01/2014,742.0,10/02/2014,01/02/2014,1029.0,10/03/2014,08/03/2014,1674.0,10/04/2014,05/04/2014,2478.0,,,,,,,,,,39,A,N24,3000.0,500.0,PROMITA
YS-N24/39-3700216/2014,06/11/2013,8.0,10/12/2013,11/12/2013,452.0,10/01/2014,15/01/2014,912.0,10/02/2014,08/02/2014,1165.0,10/03/2014,15/03/2014,2069.0,10/04/2014,05/04/2014,2471.0,,,,,,,,,,39,A,N24,3000.0,500.0,cic
YS-N24/39-3700248/2014,06/11/2013,9.0,10/12/2013,06/12/2013,344.0,10/01/2014,09/01/2014,778.0,10/02/2014,10/02/2014,1214.0,10/03/2014,03/03/2014,1429.0,10/04/2014,07/04/2014,2549.0,,,,,,,,,,39,A,N24,3000.0,500.0,PROMITA
YS-N24/39-3700247/2014,06/11/2013,10.0,10/12/2013,11/12/2013,453.0,10/01/2014,09/01/2014,777.0,10/02/2014,06/02/2014,1069.0,10/03/2014,06/03/2014,1522.0,10/04/2014,07/04/2014,2556.0,,,,,,,,,,39,A,N24,3000.0,500.0,PROMITA
YS-N24/39-3700277/2014,06/11/2013,11.0,10/12/2013,03/12/2013,303.0,10/01/2014,16/01/2014,930.0,10/02/2014,10/02/2014,1215.0,10/03/2014,06/03/2014,1526.0,10/04/2014,10/04/2014,2821.0,,,,,,,,,,39,A,N24,3000.0,500.0,PROMITA
YS-N24/39-3700159/2014,06/11/2013,12.0,10/12/2013,16/12/2013,507.0,10/01/2014,18/01/2014,960.0,10/02/2014,19/02/2014,1371.0,10/03/2014,12/03/2014,1913.0,10/04/2014,16/04/2014,2981.0,,,,,,,,,,39,A,N24,3000.0,500.0,saheli
YS-N24/39-3700154/2014,06/11/2013,13.0,10/12/2013,09/12/2013,372.0,10/01/2014,08/01/2014,729.0,10/02/2014,05/02/2014,1046.0,10/03/2014,05/03/2014,1473.0,10/04/2014,09/04/2014,2671.0,,,,,,,,,,39,A,N24,3000.0,500.0,saheli
