reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/81-7900067/2025,01/01/2025,1.0,10/02/2025,01/02/2025,85.0,10/03/2025,05/03/2025,197.0,10/04/2025,02/04/2025,332.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,toyeba
YS-N24/81-7900019/2025,04/01/2025,2.0,10/02/2025,13/02/2025,125.0,10/03/2025,07/03/2025,211.0,10/04/2025,02/04/2025,333.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,toyeba
YS-N24/81-7900074/2025,06/01/2025,3.0,10/02/2025,10/02/2025,97.0,10/03/2025,10/03/2025,229.0,10/04/2025,10/04/2025,429.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7900063/2025,06/01/2025,4.0,10/02/2025,13/02/2025,111.0,10/03/2025,10/03/2025,230.0,10/04/2025,21/04/2025,502.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,toyeba
YS-N24/81-7900062/2025,06/01/2025,5.0,10/02/2025,17/02/2025,140.0,10/03/2025,10/03/2025,231.0,10/04/2025,10/04/2025,430.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7700002/2025,06/01/2025,6.0,10/02/2025,31/01/2025,80.0,10/03/2025,03/03/2025,181.0,10/04/2025,09/04/2025,415.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7700127/2025,06/01/2025,7.0,10/02/2025,13/02/2025,119.0,10/03/2025,13/03/2025,270.0,10/04/2025,05/04/2025,356.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7700022/2025,06/01/2025,8.0,10/02/2025,13/02/2025,120.0,10/03/2025,13/03/2025,265.0,10/04/2025,09/04/2025,417.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7700244/2025,06/01/2025,9.0,10/02/2025,17/02/2025,145.0,10/03/2025,,,10/04/2025,,,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7700111/2025,06/01/2025,10.0,10/02/2025,13/02/2025,112.0,10/03/2025,10/03/2025,228.0,10/04/2025,09/04/2025,413.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7900017/2025,06/01/2025,11.0,10/02/2025,13/02/2025,117.0,10/03/2025,03/03/2025,183.0,10/04/2025,07/04/2025,378.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,toyeba
YS-N24/81-7900046/2025,06/01/2025,12.0,10/02/2025,17/02/2025,148.0,10/03/2025,10/03/2025,239.0,10/04/2025,07/04/2025,379.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,toyeba
YS-N24/81-7900047/2025,06/01/2025,13.0,10/02/2025,17/02/2025,147.0,10/03/2025,10/03/2025,240.0,10/04/2025,07/04/2025,380.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,toyeba
YS-N24/81-7900081/2025,06/01/2025,14.0,10/02/2025,13/02/2025,121.0,10/03/2025,10/04/2025,442.0,10/04/2025,10/04/2025,442.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,toyeba
YS-N24/81-7900029/2025,06/01/2025,15.0,10/02/2025,17/02/2025,149.0,10/03/2025,03/03/2025,182.0,10/04/2025,07/04/2025,377.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,toyeba
YS-N24/81-7900043/2025,06/01/2025,16.0,10/02/2025,17/02/2025,152.0,10/03/2025,10/03/2025,241.0,10/04/2025,07/04/2025,390.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,cic
YS-N24/81-7700079/2025,07/01/2025,17.0,10/02/2025,14/02/2025,126.0,10/03/2025,07/03/2025,207.0,10/04/2025,08/04/2025,393.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7700138/2025,07/01/2025,18.0,10/02/2025,11/02/2025,103.0,10/03/2025,08/03/2025,219.0,10/04/2025,18/04/2025,489.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/81-7700204/2025,07/01/2025,19.0,10/02/2025,14/02/2025,127.0,10/03/2025,11/03/2025,245.0,10/04/2025,08/04/2025,395.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7700102/2025,07/01/2025,20.0,10/02/2025,12/03/2025,255.0,10/03/2025,12/03/2025,255.0,10/04/2025,11/04/2025,454.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7900039/2025,07/01/2025,21.0,10/02/2025,14/02/2025,129.0,10/03/2025,11/03/2025,252.0,10/04/2025,07/04/2025,374.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/81-7900049/2025,07/01/2025,22.0,10/02/2025,05/03/2025,194.0,10/03/2025,05/03/2025,194.0,10/04/2025,10/04/2025,428.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7700293/2025,08/01/2025,23.0,10/02/2025,01/02/2025,83.0,10/03/2025,08/03/2025,218.0,10/04/2025,11/04/2025,451.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7900055/2025,09/01/2025,24.0,10/02/2025,10/02/2025,91.0,10/03/2025,06/03/2025,198.0,10/04/2025,07/04/2025,369.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/81-7900073/2025,09/01/2025,25.0,10/02/2025,10/02/2025,92.0,10/03/2025,10/03/2025,227.0,10/04/2025,17/04/2025,479.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7900023/2025,09/01/2025,26.0,10/02/2025,10/02/2025,93.0,10/03/2025,13/03/2025,261.0,10/04/2025,21/04/2025,500.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7900022/2025,09/01/2025,27.0,10/02/2025,10/02/2025,94.0,10/03/2025,13/03/2025,262.0,10/04/2025,21/04/2025,499.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7700003/2025,09/01/2025,28.0,10/02/2025,31/01/2025,79.0,10/03/2025,10/03/2025,232.0,10/04/2025,09/04/2025,416.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
YS-N24/81-7900065/2025,09/01/2025,29.0,10/02/2025,17/02/2025,141.0,10/03/2025,07/04/2025,372.0,10/04/2025,17/04/2025,475.0,10/05/2025,,,10/06/2025,,,,,,,,,,,,81,A,N24,3000.0,500.0,saheli
