recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,01/01/2025,19:46,500.0,500.0,0.0,,,,,A,YS-N24/81-7900067/2025,A,CASH,,,,,,N24,81,A,,cic,,0
,,2.0,04/01/2025,19:29,500.0,500.0,0.0,,,,,A,YS-N24/81-7900019/2025,A,CASH,,,,,,N24,81,A,,cic,,0
,,3.0,06/01/2025,11:49,500.0,500.0,0.0,,,,,A,YS-N24/81-7900074/2025,A,CASH,,,,,,N24,81,A,,saheli,,0
,,4.0,06/01/2025,11:50,500.0,500.0,0.0,,,,,A,YS-N24/81-7900063/2025,A,CASH,,,,,,N24,81,A,,saheli,,0
,,5.0,06/01/2025,11:51,500.0,500.0,0.0,,,,,A,YS-N24/81-7900062/2025,A,CASH,,,,,,N24,81,A,,saheli,,0
,,6.0,06/01/2025,14:09,500.0,500.0,0.0,,,,,A,YS-N24/81-7700002/2025,A,CASH,,,,,,N24,81,A,,toyeba,,0
,,7.0,06/01/2025,14:10,500.0,500.0,0.0,,,,,A,YS-N24/81-7700127/2025,A,CASH,,,,,,N24,81,A,,toyeba,,0
,,8.0,06/01/2025,14:11,500.0,500.0,0.0,,,,,A,YS-N24/81-7700022/2025,A,CASH,,,,,,N24,81,A,,toyeba,,0
,,9.0,06/01/2025,14:12,500.0,500.0,0.0,,,,,A,YS-N24/81-7700244/2025,A,CASH,,,,,,N24,81,A,,toyeba,,0
,,10.0,06/01/2025,14:13,500.0,500.0,0.0,,,,,A,YS-N24/81-7700111/2025,A,CASH,,,,,,N24,81,A,,toyeba,,0
,,11.0,06/01/2025,14:18,500.0,500.0,0.0,,,,,A,YS-N24/81-7900017/2025,A,CASH,,,,,,N24,81,A,,toyeba,,0
,,12.0,06/01/2025,14:19,500.0,500.0,0.0,,,,,A,YS-N24/81-7900046/2025,A,CASH,,,,,,N24,81,A,,toyeba,,0
,,13.0,06/01/2025,14:20,500.0,500.0,0.0,,,,,A,YS-N24/81-7900047/2025,A,On/P,,06-01-2025,BANK OF BARODA,,,N24,81,A,,toyeba,,500654199593
,,14.0,06/01/2025,16:01,500.0,500.0,0.0,,,,,A,YS-N24/81-7900081/2025,A,CASH,,,,,,N24,81,A,,saheli,,0
,,15.0,06/01/2025,17:55,500.0,500.0,0.0,,,,,A,YS-N24/81-7900029/2025,A,On/P,,06-01-2025,AXIS BANK,,,N24,81,A,,cic,,537261810786
,,16.0,06/01/2025,18:00,500.0,500.0,0.0,,,,,A,YS-N24/81-7900043/2025,A,On/P,,06-01-2025,HDFC BANK,,,N24,81,A,,cic,,537239719293
,,17.0,07/01/2025,09:25,500.0,500.0,0.0,,,,,A,YS-N24/81-7700079/2025,A,CASH,,,,,,N24,81,A,,saheli,,0
,,18.0,07/01/2025,09:26,500.0,500.0,0.0,,,,,A,YS-N24/81-7700138/2025,A,CASH,,,,,,N24,81,A,,saheli,,0
,,19.0,07/01/2025,09:27,500.0,500.0,0.0,,,,,A,YS-N24/81-7700204/2025,A,CASH,,,,,,N24,81,A,,saheli,,0
,,20.0,07/01/2025,09:44,500.0,500.0,0.0,,,,,A,YS-N24/81-7700102/2025,A,On/P,,07-01-2025,UNION BANK OF INDIA,,,N24,81,A,,saheli,,132672180568
,,21.0,07/01/2025,17:56,500.0,500.0,0.0,,,,,A,YS-N24/81-7900039/2025,A,CASH,,,,,,N24,81,A,,cic,,0
,,22.0,07/01/2025,17:57,500.0,500.0,0.0,,,,,A,YS-N24/81-7900049/2025,A,CASH,,,,,,N24,81,A,,cic,,0
,,23.0,08/01/2025,10:20,500.0,500.0,0.0,,,,,A,YS-N24/81-7700293/2025,A,CASH,,,,,,N24,81,A,,saheli,,0
,,24.0,09/01/2025,09:37,500.0,500.0,0.0,,,,,A,YS-N24/81-7900055/2025,A,CASH,,,,,,N24,81,A,,saheli,,0
,,25.0,09/01/2025,10:51,500.0,500.0,0.0,,,,,A,YS-N24/81-7900073/2025,A,CASH,,,,,,N24,81,A,,saheli,,0
