rollno,reg_no,time,date,lab,batch,batch1,term,session,ses_half,Centre,USER,Remarks
0.0,YS-N24/34-3400149/2012,09.45,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400153/2012,10.30,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400154/2012,09.00,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400157/2012,09.00,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400158/2012,09.45,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400159/2012,09.00,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400162/2012,09.45,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400163/2012,09.00,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400170/2012,10.30,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400171/2012,09.00,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400172/2012,09.45,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400178/2012,10.30,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400181/2012,09.45,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400182/2012,09.00,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400190/2012,09.45,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400191/2012,10.30,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400192/2012,09.00,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400193/2012,09.00,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400201/2012,10.30,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400202/2012,09.45,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400221/2012,10.30,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400231/2012,09.45,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400234/2012,10.30,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400235/2012,10.30,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400236/2012,09.00,23/12/2012,2,21001,CCAD,M,34,A,,cic,
0.0,YS-N24/34-3400127/2012,09.30,18/12/2012,2,22001,DDTP,M,34,A,,cic,
0.0,YS-N24/34-3400128/2012,09.30,18/12/2012,2,22001,DDTP,M,34,A,,cic,
0.0,YS-N24/34-3400041/2012,10.15,18/12/2012,2,22001,CDTP,M,34,A,,cic,
0.0,YS-N24/34-3400057/2012,10.15,18/12/2012,2,22001,CDTP,M,34,A,,cic,
0.0,YS-N24/34-3400068/2012,10.15,18/12/2012,2,22001,DDTP,M,34,A,,cic,
0.0,YS-N24/34-3400092/2012,10.15,18/12/2012,2,22001,DDTP,M,34,A,,cic,
0.0,YS-N24/34-3400142/2012,10.15,18/12/2012,2,22001,CDTP,M,34,A,,cic,
