reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/75-7300053/2023,33,L,ADFAS,,,YS-N24/77-7300053/2024,ADFAS,43051,,,,,,,77,A,,N24,saheli
YS-N24/75-7300070/2023,35,L,ADITA,,,YS-N24/77-7300070/2024,ADITA,45051,,,,,,,77,A,,N24,saheli
YS-N24/75-7300080/2023,35,L,ADITA,,,YS-N24/77-7300080/2024,ADITA,45051,,,,,,,77,A,,N24,saheli
YS-N24/75-7500018/2023,25,L,ADITA,,,YS-N24/77-7500018/2024,ADITA,35052,,,,,,,77,A,,N24,cic
YS-N24/75-7500050/2023,25,L,ADITA,,,YS-N24/77-7500050/2024,ADITA,35052,,,,,,,77,A,,N24,LNG
YS-N24/75-7500013/2023,25,L,ADITA,,,YS-N24/77-7500013/2024,ADITA,35052,,,,,,,77,A,,N24,cic
YS-N24/75-7500017/2023,25,L,ADITA,,,YS-N24/77-7500017/2024,ADITA,35052,,,,,,,77,A,,N24,cic
YS-N24/75-7500086/2023,25,L,ADITA,,,YS-N24/77-7500086/2024,ADITA,35052,,,,,,,77,A,,N24,cic
YS-N24/75-7500073/2023,25,L,ADITA,,,YS-N24/77-7500073/2024,ADITA,35052,,,,,,,77,A,,N24,cic
YS-N24/75-7500079/2023,25,L,ADITA,,,YS-N24/77-7500079/2024,ADITA,35051,,,,,,,77,A,,N24,saheli
YS-N24/75-7500001/2023,23,L,ADFAS,,,YS-N24/77-7500001/2024,ADFAS,33051,,,,,,,77,A,,N24,saheli
YS-N24/75-7300204/2023,33,L,ADFAS,,,YS-N24/77-7300204/2024,ADFAS,43051,,,,,,,77,A,,N24,saheli
YS-N24/75-7300065/2023,33,L,ADFAS,,,YS-N24/77-7300065/2024,ADFAS,43051,,,,,,,77,A,,N24,saheli
YS-N24/75-7500039/2023,22,L,CITA(LAT),,,YS-N24/80-8000002/2025,CITA(LAT),25001,,,,,,,77,A,,N24,toyeba
YS-N24/75-7500103/2023,23,L,ADFAS,,,YS-N24/77-7500103/2024,ADFAS,33051,,,,,,,77,A,,N24,cic
YS-N24/75-7500102/2023,23,L,ADFAS,,,YS-N24/77-7500102/2024,ADFAS,33051,,,,,,,77,A,,N24,cic
YS-N24/75-7500031/2023,25,L,ADITA,,,YS-N24/77-7500031/2024,ADITA,35052,,,,,,,77,A,,N24,cic
YS-N24/75-7300232/2023,35,L,ADITA,,,YS-N24/77-7300232/2024,ADITA,45051,,,,,,,77,A,,N24,saheli
YS-N24/75-7300200/2023,35,L,ADITA,,,YS-N24/77-7300200/2024,ADITA,45051,,,,,,,77,A,,N24,saheli
YS-N24/75-7300128/2023,35,L,ADITA,,,YS-N24/77-7300128/2024,ADITA,45051,,,,,,,77,A,,N24,saheli
