rollno,reg_no,time,date,lab,batch,batch1,term,session,ses_half,Centre,USER,Remarks
0.0,YS-N24/33-3300032/2012,08.00,21/09/2012,2,22051,CDTP,M,33,A,,cic,
0.0,YS-N24/33-3300163/2012,08.00,21/09/2012,2,22051,DDTP,M,33,A,,cic,
0.0,YS-N24/33-3300165/2012,08.00,21/09/2012,2,22051,CDTP,M,33,A,,cic,
0.0,YS-N24/33-3300072/2012,08.00,21/09/2012,2,22051,CDTP,M,33,A,,cic,
0.0,YS-N24/33-3300263/2012,08.00,21/09/2012,2,22051,CDTP,M,33,A,,cic,
0.0,YS-N24/33-3300087/2012,08.00,21/09/2012,2,22051,DDTP,M,33,A,,cic,
0.0,YS-N24/33-3300298/2012,08.00,21/09/2012,2,22051,DDTP,M,33,A,,cic,
0.0,YS-N24/33-3300331/2012,08.00,21/09/2012,2,22051,DDTP,M,33,A,,cic,
0.0,YS-N24/33-3300347/2012,08.00,21/09/2012,2,22051,CDTP,M,33,A,,cic,
0.0,YS-N24/33-3300007/2012,08.45,21/09/2012,2,23051,DFAS,M,33,A,,cic,
0.0,YS-N24/33-3300016/2012,08.45,21/09/2012,2,23051,CFAS,M,33,A,,cic,
0.0,YS-N24/33-3300130/2012,08.45,21/09/2012,2,23051,CFAS,M,33,A,,cic,
0.0,YS-N24/33-3300131/2012,08.45,21/09/2012,2,23051,CFAS,M,33,A,,cic,
0.0,YS-N24/33-3300132/2012,08.45,21/09/2012,2,23051,CFAS,M,33,A,,cic,
0.0,YS-N24/33-3300133/2012,08.45,21/09/2012,2,23051,CFAS,M,33,A,,cic,
0.0,YS-N24/33-3300134/2012,08.45,21/09/2012,2,23051,CFAS,M,33,A,,cic,
0.0,YS-N24/33-3300141/2012,08.45,21/09/2012,2,23051,CFAS,M,33,A,,cic,
0.0,YS-N24/33-3300142/2012,08.45,21/09/2012,2,23051,DFAS,M,33,A,,cic,
0.0,YS-N24/33-3300145/2012,09.30,21/09/2012,2,23051,CFAS,M,33,A,,cic,
0.0,YS-N24/33-3300146/2012,09.30,21/09/2012,2,23051,CFAS,M,33,A,,cic,
0.0,YS-N24/33-3300150/2012,09.30,21/09/2012,2,23051,CFAS,M,33,A,,cic,
