recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,07/05/2012,06:22:10,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/33-3100093/2012,A,CASH,0.0,,,,,N24,33,A,,UNKNOWN,,
,,2.0,07/05/2012,06:23:17,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/33-3100032/2012,A,CASH,0.0,,,,,N24,33,A,,UNKNOWN,,
,,3.0,07/05/2012,06:24:22,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/33-3100083/2012,A,CASH,0.0,,,,,N24,33,A,,UNKNOWN,,
,,4.0,07/05/2012,06:25:19,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/33-3100153/2012,A,CASH,0.0,,,,,N24,33,A,,UNKNOWN,,
,,5.0,07/05/2012,06:26:44,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/33-3100072/2012,A,CASH,0.0,,,,,N24,33,A,,UNKNOWN,,
,,6.0,07/05/2012,06:28:39,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/33-3100099/2012,A,CASH,0.0,,,,,N24,33,A,,UNKNOWN,,
,,7.0,07/05/2012,06:29:49,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/33-3100060/2012,A,CASH,0.0,,,,,N24,33,A,,UNKNOWN,,
,,8.0,07/05/2012,06:31:32,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/33-3100168/2012,A,CASH,0.0,,,,,N24,33,A,,UNKNOWN,,
,,9.0,07/05/2012,06:33:11,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/33-3100160/2012,A,CASH,0.0,,,,,N24,33,A,,UNKNOWN,,
,,10.0,07/05/2012,06:35:23,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/33-3100185/2012,A,CASH,0.0,,,,,N24,33,A,,UNKNOWN,,
