reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/33-3100093/2012,07/05/2012,1.0,12/06/2012,12/07/2012,1287.0,10/07/2012,12/07/2012,1287.0,10/08/2012,24/08/2012,2054.0,10/09/2012,04/10/2012,2698.0,10/10/2012,04/10/2012,2698.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,cic
YS-N24/33-3100032/2012,07/05/2012,2.0,12/06/2012,11/06/2012,580.0,10/07/2012,09/07/2012,1113.0,10/08/2012,08/08/2012,1715.0,10/09/2012,08/09/2012,2299.0,10/10/2012,08/10/2012,2859.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,PROMITA
YS-N24/33-3100083/2012,07/05/2012,3.0,12/06/2012,18/06/2012,673.0,10/07/2012,06/07/2012,956.0,10/08/2012,09/08/2012,1782.0,10/09/2012,08/09/2012,2330.0,10/10/2012,08/10/2012,2862.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,PROMITA
YS-N24/33-3100153/2012,07/05/2012,4.0,12/06/2012,04/06/2012,423.0,10/07/2012,10/07/2012,1212.0,10/08/2012,06/08/2012,1577.0,10/09/2012,10/09/2012,2472.0,10/10/2012,05/11/2012,3198.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,PROMITA
YS-N24/33-3100072/2012,07/05/2012,5.0,12/06/2012,08/06/2012,507.0,10/07/2012,06/07/2012,959.0,10/08/2012,06/08/2012,1586.0,10/09/2012,07/09/2012,2252.0,10/10/2012,05/10/2012,2738.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,PROMITA
YS-N24/33-3100099/2012,07/05/2012,6.0,12/06/2012,09/07/2012,1114.0,10/07/2012,23/07/2012,1446.0,10/08/2012,13/08/2012,1958.0,10/09/2012,14/09/2012,2574.0,10/10/2012,31/10/2012,3181.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,PROMITA
YS-N24/33-3100060/2012,07/05/2012,7.0,12/06/2012,18/06/2012,672.0,10/07/2012,16/07/2012,1355.0,10/08/2012,13/08/2012,1957.0,10/09/2012,14/09/2012,2573.0,10/10/2012,10/10/2012,3039.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,PROMITA
YS-N24/33-3100168/2012,07/05/2012,8.0,12/06/2012,06/06/2012,451.0,10/07/2012,06/07/2012,955.0,10/08/2012,08/08/2012,1713.0,10/09/2012,07/09/2012,2245.0,10/10/2012,05/10/2012,2736.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,PROMITA
YS-N24/33-3100160/2012,07/05/2012,9.0,12/06/2012,,0.0,10/07/2012,,0.0,10/08/2012,,0.0,10/09/2012,,0.0,10/10/2012,,0.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,UNKNOWN
YS-N24/33-3100185/2012,07/05/2012,10.0,12/06/2012,11/06/2012,574.0,10/07/2012,09/07/2012,1093.0,10/08/2012,06/08/2012,1581.0,10/09/2012,10/09/2012,2468.0,10/10/2012,08/10/2012,2857.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,PROMITA
YS-N24/33-3100092/2012,07/05/2012,11.0,12/06/2012,11/06/2012,575.0,10/07/2012,09/07/2012,1094.0,10/08/2012,08/08/2012,1717.0,10/09/2012,10/09/2012,2467.0,10/10/2012,10/10/2012,3034.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,PROMITA
YS-N24/33-3100075/2012,07/05/2012,12.0,12/06/2012,25/06/2012,754.0,10/07/2012,09/07/2012,1111.0,10/08/2012,18/08/2012,2018.0,10/09/2012,14/09/2012,2572.0,10/10/2012,17/10/2012,3155.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,PROMITA
YS-N24/33-3100076/2012,07/05/2012,13.0,12/06/2012,13/06/2012,627.0,10/07/2012,09/07/2012,1112.0,10/08/2012,06/08/2012,1576.0,10/09/2012,07/09/2012,2243.0,10/10/2012,03/10/2012,2679.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,PROMITA
YS-N24/33-3100057/2012,07/05/2012,14.0,12/06/2012,11/06/2012,534.0,10/07/2012,16/07/2012,1335.0,10/08/2012,10/08/2012,1821.0,10/09/2012,14/09/2012,2555.0,10/10/2012,05/10/2012,2707.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,Debjani
YS-N24/33-3100056/2012,07/05/2012,15.0,12/06/2012,11/06/2012,531.0,10/07/2012,11/07/2012,1227.0,10/08/2012,10/08/2012,1823.0,10/09/2012,10/09/2012,2378.0,10/10/2012,15/10/2012,3119.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,Debjani
YS-N24/33-3100193/2012,07/05/2012,16.0,12/06/2012,11/06/2012,538.0,10/07/2012,13/07/2012,1295.0,10/08/2012,24/08/2012,2050.0,10/09/2012,24/08/2012,2050.0,10/10/2012,15/10/2012,3117.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,Debjani
YS-N24/33-3100112/2012,07/05/2012,17.0,12/06/2012,08/06/2012,484.0,10/07/2012,06/07/2012,916.0,10/08/2012,08/08/2012,1646.0,10/09/2012,08/10/2012,2805.0,10/10/2012,08/10/2012,2805.0,,,0.0,,,0.0,,,0.0,33,A,N24,3000.0,500.0,Debjani
