reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/9-900001/2003,07/07/2003,1.0,10/08/2003,09/08/2003,1215.0,10/09/2003,10/09/2003,2105.0,10/10/2003,11/10/2003,2432.0,10/11/2003,08/11/2003,3362.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900002/2003,07/07/2003,2.0,10/08/2003,12/08/2003,1394.0,10/09/2003,09/09/2003,1953.0,10/10/2003,11/10/2003,2430.0,10/11/2003,08/11/2003,3321.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900003/2003,07/07/2003,3.0,10/08/2003,08/08/2003,1079.0,10/09/2003,08/09/2003,1842.0,10/10/2003,18/10/2003,2911.0,10/11/2003,01/11/2003,2971.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900004/2003,07/07/2003,4.0,10/08/2003,08/08/2003,1080.0,10/09/2003,08/09/2003,1843.0,10/10/2003,18/10/2003,2912.0,10/11/2003,01/11/2003,2972.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900005/2003,07/07/2003,5.0,10/08/2003,09/08/2003,1207.0,10/09/2003,04/09/2003,1639.0,10/10/2003,11/10/2003,2411.0,10/11/2003,08/11/2003,3333.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900006/2003,07/07/2003,6.0,10/08/2003,08/08/2003,1046.0,10/09/2003,09/09/2003,1947.0,10/10/2003,13/10/2003,2518.0,10/11/2003,12/11/2003,3565.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900007/2003,07/07/2003,7.0,10/08/2003,06/08/2003,901.0,10/09/2003,05/09/2003,1692.0,10/10/2003,10/10/2003,2342.0,10/11/2003,03/11/2003,3012.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900008/2003,07/07/2003,8.0,10/08/2003,05/08/2003,853.0,10/09/2003,09/09/2003,2000.0,10/10/2003,14/10/2003,2701.0,10/11/2003,04/12/2003,3646.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900009/2003,07/07/2003,9.0,10/08/2003,14/08/2003,1451.0,10/09/2003,09/09/2003,1995.0,10/10/2003,11/10/2003,2433.0,10/11/2003,06/11/2003,3170.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900010/2003,07/07/2003,10.0,10/08/2003,,0.0,10/09/2003,,0.0,10/10/2003,,0.0,10/11/2003,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900011/2003,07/07/2003,11.0,10/08/2003,08/08/2003,1043.0,10/09/2003,05/09/2003,1673.0,10/10/2003,13/10/2003,2527.0,10/11/2003,10/12/2003,3688.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900012/2003,07/07/2003,12.0,10/08/2003,06/08/2003,929.0,10/09/2003,08/09/2003,1864.0,10/10/2003,10/10/2003,2357.0,10/11/2003,07/11/2003,3252.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900013/2003,07/07/2003,13.0,10/08/2003,09/08/2003,1266.0,10/09/2003,08/09/2003,1873.0,10/10/2003,,0.0,10/11/2003,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900014/2003,07/07/2003,14.0,10/08/2003,09/08/2003,1229.0,10/09/2003,10/09/2003,2169.0,10/10/2003,15/10/2003,2868.0,10/11/2003,11/11/2003,3543.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900015/2003,07/07/2003,15.0,10/08/2003,09/08/2003,1316.0,10/09/2003,09/09/2003,2062.0,10/10/2003,14/10/2003,2757.0,10/11/2003,09/12/2003,3686.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
YS-N24/9-900016/2003,07/07/2003,16.0,10/08/2003,08/08/2003,1097.0,10/09/2003,05/09/2003,1698.0,10/10/2003,14/10/2003,2754.0,10/11/2003,10/11/2003,3500.0,,,0.0,,,0.0,,,0.0,,,0.0,9,A,N24,1600.0,0.0,UNKNOWN
