reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/21-2100018/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100019/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100020/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100021/2009,35,,ADITA,,,YS-N24/22-2100021/2009,ADITA,45001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100022/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100023/2009,35,,ADITA,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100024/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100025/2009,35,,ADITA,,,YS-N24/22-2100025/2009,ADITA,45002,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100026/2009,35,,ADITA,,,YS-N24/22-2100026/2009,ADITA,45002,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100027/2009,35,,CCAD,,,YS-N24/22-2100027/2009,CCAD,21001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100028/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100029/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100030/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100031/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100032/2009,35,,CDTP,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100033/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100034/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100035/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100036/2009,35,,ADITA,,,YS-N24/22-2100036/2009,ADITA,45002,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100037/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100038/2009,22,L,DDTP,,,YS-N24/22-2100038/2009,DDTP,32002,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100039/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100040/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100041/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100042/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100043/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100044/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100045/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100046/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100047/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100048/2009,35,L,CDTP(LAT),,,YS-N24/22-2200298/2009,CDTP(LAT),22001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100049/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100050/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100051/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100052/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100053/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100054/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100055/2009,35,,CDTP(LAT),,,YS-N24/22-2200293/2009,CDTP(LAT),22001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100056/2009,35,,CDTP,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100057/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100058/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100059/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100060/2009,22,L,,,,YS-N24/22-2100060/2009,,32002,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100061/2009,35,,ADITA,,,YS-N24/22-2100061/2009,ADITA,45002,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100062/2009,35,,ADITA,,,YS-N24/22-2100062/2009,ADITA,45002,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100063/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100064/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100065/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100066/2009,22,L,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100067/2009,32,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100068/2009,32,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100069/2009,35,,CCHM,,,YS-N24/22-2200305/2009,CCHM,27001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100070/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100071/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100072/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100073/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100074/2009,35,,CDTP(LAT),,,YS-N24/22-2200292/2009,CDTP(LAT),22001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100075/2009,32,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100076/2009,35,,ADITA,,,YS-N24/22-2100076/2009,ADITA,45002,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100077/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100078/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100079/2009,35,,ADITA,,,YS-N24/22-2100079/2009,ADITA,45002,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100080/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100081/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100082/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100083/2009,33,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100084/2009,33,,ADFAS,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100085/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100086/2009,32,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100087/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100088/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100089/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100090/2009,22,L,,,,YS-N24/22-2100090/2009,,32002,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100091/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100092/2009,32,,CITA(LAT),,,YS-N24/22-2200286/2009,CITA(LAT),25099,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100093/2009,32,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100094/2009,32,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100095/2009,32,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100096/2009,32,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100097/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100098/2009,32,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100099/2009,32,,CITA(LAT),,,YS-N24/22-2200287/2009,CITA(LAT),25099,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100100/2009,32,,,,,YS-N24/22-2100100/2009,,42001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100101/2009,32,,ADDTP,,,YS-N24/22-2100101/2009,ADDTP,42001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100102/2009,32,,CWD,,,YS-N24/22-2100102/2009,CWD,42001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100103/2009,32,,ADDTP,,,YS-N24/22-2100103/2009,ADDTP,42001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100104/2009,32,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100105/2009,32,,ADITA,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100106/2009,35,,ADITA,,,YS-N24/22-2100106/2009,ADITA,45002,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100107/2009,51,,CCHM,,,YS-N24/22-2200289/2009,CCHM,27002,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100108/2009,51,,CCHM,,,YS-N24/22-2200999/2009,CCHM,27002,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100109/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100110/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100111/2009,35,,CCHM,,,YS-N24/22-2200306/2009,CCHM,27001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100112/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100113/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100114/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100115/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100116/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100117/2009,35,,ADITA,,,YS-N24/22-2100117/2009,ADITA,45001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100118/2009,35,,ADITA,,,YS-N24/22-2100118/2009,ADITA,45001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100119/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100120/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100121/2009,35,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100122/2009,35,,,,,YS-N24/22-2100122/2009,,45001,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100123/2009,32,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100124/2009,32,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
YS-N24/21-2100125/2009,32,,,,,,,,,,,,,,21,B,N,N24,UNKNOWN
