recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,02/09/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100001/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,2.0,04/09/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100002/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,3.0,05/09/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100003/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,4.0,05/09/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100004/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,5.0,06/09/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100005/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,6.0,08/09/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100006/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,7.0,08/09/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100007/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,8.0,08/09/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100008/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,9.0,08/09/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100009/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,10.0,08/09/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100010/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,11.0,08/09/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100011/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,12.0,13/09/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100012/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,13.0,31/10/2008,,715.0,600.0,100.0,15.0,0.0,0.0,0.0,A,YS-N24/21-2100013/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,14.0,04/11/2008,,715.0,600.0,100.0,15.0,0.0,0.0,0.0,A,YS-N24/21-2100014/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,15.0,07/11/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100015/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,16.0,07/11/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,1,YS-N24/21-2100010/2009,1,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,17.0,07/11/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,1,YS-N24/21-2100003/2009,1,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,18.0,10/11/2008,,700.0,700.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100016/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,19.0,10/11/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,1,YS-N24/21-2100016/2009,1,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,20.0,10/11/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,1,YS-N24/21-2100007/2009,1,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,21.0,10/11/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,1,YS-N24/21-2100009/2009,1,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,22.0,10/11/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,1,YS-N24/21-2100012/2009,1,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,23.0,10/11/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,1,YS-N24/21-2100001/2009,1,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,24.0,10/11/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,1,YS-N24/21-2100004/2009,1,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,25.0,11/11/2008,,700.0,600.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100017/2009,A,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,26.0,11/11/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,1,YS-N24/21-2100017/2009,1,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
Fn,,27.0,14/11/2008,,420.0,400.0,0.0,0.0,0.0,20.0,0.0,1,YS-N24/21-2100002/2009,1,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,28.0,05/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,2,YS-N24/21-2100017/2009,2,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,29.0,05/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,2,YS-N24/21-2100001/2009,2,CASH,0.0,,,,,N24,21,A,,UNKNOWN,,
,,30.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100018/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,31.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100019/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,32.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100020/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,33.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100021/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,34.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100022/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,35.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100023/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,36.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100024/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,37.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100025/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,38.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100026/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,39.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100027/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,40.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100028/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,41.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100029/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,42.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100030/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,43.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100031/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,44.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100032/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,45.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100033/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,46.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100034/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,47.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100035/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,48.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100036/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,49.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100037/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,50.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100038/2009,A,CASH,0.0,,,,L,N24,21,B,,UNKNOWN,,
,,51.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100039/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,52.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100040/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,53.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100041/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,54.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100042/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,55.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100043/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,56.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100044/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,57.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100045/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,58.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100046/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,59.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100047/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,60.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100048/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,61.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100049/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,62.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100050/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,63.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100051/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,64.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100052/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,65.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100053/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,66.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100054/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,67.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100055/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,68.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100056/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,69.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100057/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,70.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100058/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,71.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100059/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,72.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100060/2009,A,CASH,0.0,,,,L,N24,21,B,,UNKNOWN,,
,,73.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100061/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,74.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100062/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,75.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100063/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,76.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100064/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,77.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100065/2009,A,CASH,0.0,,,,,N24,21,B,,UNKNOWN,,
,,78.0,08/12/2008,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/21-2100066/2009,A,CASH,0.0,,,,L,N24,21,B,,UNKNOWN,,
