reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/21-2100001/2009,02/09/2008,1.0,10/02/2009,10/11/2008,23.0,10/03/2009,05/12/2008,29.0,10/04/2009,10/01/2009,1374.0,10/05/2009,04/02/2009,1645.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100002/2009,04/09/2008,2.0,10/02/2009,14/11/2008,27.0,10/03/2009,,0.0,10/04/2009,,0.0,10/05/2009,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100003/2009,05/09/2008,3.0,10/02/2009,07/11/2008,17.0,10/03/2009,08/12/2008,311.0,10/04/2009,21/01/2009,1532.0,10/05/2009,06/04/2009,3833.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100004/2009,05/09/2008,4.0,10/02/2009,10/11/2008,24.0,10/03/2009,29/12/2008,654.0,10/04/2009,09/01/2009,1172.0,10/05/2009,02/03/2009,2575.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100005/2009,06/09/2008,5.0,10/02/2009,,0.0,10/03/2009,,0.0,10/04/2009,,0.0,10/05/2009,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100006/2009,08/09/2008,6.0,10/02/2009,,0.0,10/03/2009,,0.0,10/04/2009,,0.0,10/05/2009,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100007/2009,08/09/2008,7.0,10/02/2009,10/11/2008,20.0,10/03/2009,15/12/2008,605.0,10/04/2009,05/01/2009,720.0,10/05/2009,06/02/2009,1835.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100008/2009,08/09/2008,8.0,10/02/2009,08/12/2008,296.0,10/03/2009,08/12/2008,296.0,10/04/2009,21/01/2009,1531.0,10/05/2009,06/03/2009,2784.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100009/2009,08/09/2008,9.0,10/02/2009,10/11/2008,21.0,10/03/2009,08/12/2008,312.0,10/04/2009,09/01/2009,1174.0,10/05/2009,09/02/2009,2124.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100010/2009,08/09/2008,10.0,10/02/2009,07/11/2008,16.0,10/03/2009,09/01/2009,1167.0,10/04/2009,09/01/2009,1168.0,10/05/2009,09/02/2009,2125.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100011/2009,08/09/2008,11.0,10/02/2009,08/12/2008,297.0,10/03/2009,08/12/2008,297.0,10/04/2009,10/01/2009,1329.0,10/05/2009,23/02/2009,2505.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100012/2009,13/09/2008,12.0,10/02/2009,10/11/2008,22.0,10/03/2009,08/12/2008,313.0,10/04/2009,09/01/2009,1171.0,10/05/2009,09/03/2009,3136.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100013/2009,31/10/2008,13.0,10/02/2009,,0.0,10/03/2009,,0.0,10/04/2009,,0.0,10/05/2009,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100014/2009,04/11/2008,14.0,10/02/2009,08/12/2008,360.0,10/03/2009,08/12/2008,360.0,10/04/2009,21/01/2009,1533.0,10/05/2009,10/03/2009,3289.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100015/2009,07/11/2008,15.0,10/02/2009,10/12/2008,482.0,10/03/2009,09/01/2009,1169.0,10/04/2009,09/04/2009,4176.0,10/05/2009,09/04/2009,4176.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100016/2009,10/11/2008,18.0,10/02/2009,10/11/2008,19.0,10/03/2009,10/12/2008,476.0,10/04/2009,09/01/2009,1173.0,10/05/2009,09/02/2009,2123.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100017/2009,11/11/2008,25.0,10/02/2009,11/11/2008,26.0,10/03/2009,05/12/2008,28.0,10/04/2009,09/01/2009,1170.0,10/05/2009,13/02/2009,2425.0,,,0.0,,,0.0,,,0.0,,,0.0,21,A,N24,2300.0,0.0,UNKNOWN
YS-N24/21-2100018/2009,08/12/2008,30.0,10/01/2009,07/01/2009,1095.0,10/02/2009,02/02/2009,1610.0,10/03/2009,06/03/2009,2811.0,10/04/2009,06/04/2009,3848.0,20/05/2009,04/05/2009,4688.0,,,0.0,,,0.0,,,0.0,21,B,N24,2400.0,0.0,UNKNOWN
YS-N24/21-2100019/2009,08/12/2008,31.0,10/01/2009,03/01/2009,679.0,10/02/2009,07/02/2009,1967.0,10/03/2009,10/03/2009,3313.0,10/04/2009,07/04/2009,3989.0,20/05/2009,05/05/2009,4767.0,,,0.0,,,0.0,,,0.0,21,B,N24,2400.0,0.0,UNKNOWN
