rollno,reg_no,time,date,lab,batch,batch1,term,session,ses_half,Centre,USER,Remarks
49.0,YS-N24/21-2100974/2009,8.00,13/07/2009,,25003,CITA,F,21,B,N24,UNKNOWN,
50.0,YS-N24/21-2100267/2009,8.00,13/07/2009,,25014,CITA,F,21,B,N24,UNKNOWN,
51.0,YS-N24/21-2101018/2009,8.00,13/07/2009,,25013,CITA,F,21,B,N24,UNKNOWN,
52.0,YS-N24/21-2100555/2009,8.00,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
53.0,YS-N24/21-2100873/2009,8.00,13/07/2009,,25007,CITA,F,21,B,N24,UNKNOWN,
54.0,YS-N24/21-2100268/2009,8.00,13/07/2009,,25003,CITA,F,21,B,N24,UNKNOWN,
55.0,YS-N24/21-2100825/2009,8.00,13/07/2009,,25004,CITA,F,21,B,N24,UNKNOWN,
65.0,YS-N24/21-2100879/2009,8.00,13/07/2009,,25008,CITA,F,21,B,N24,UNKNOWN,
166.0,YS-N24/21-2100641/2009,8.00,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
167.0,YS-N24/21-2100781/2009,8.00,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
168.0,YS-N24/21-2100973/2009,8.00,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
169.0,YS-N24/21-2100750/2009,9.30,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
170.0,YS-N24/21-2100967/2009,9.30,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
171.0,YS-N24/21-2100658/2009,9.30,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
172.0,YS-N24/21-2100869/2009,9.30,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
173.0,YS-N24/21-2100827/2009,9.30,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
174.0,YS-N24/21-2100952/2009,9.30,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
175.0,YS-N24/21-2101049/2009,9.30,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
176.0,YS-N24/21-2100826/2009,9.30,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
177.0,YS-N24/21-2100646/2009,9.30,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
178.0,YS-N24/21-2100638/2009,9.30,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
179.0,YS-N24/21-2100936/2009,9.30,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
180.0,YS-N24/21-2101029/2009,11.00,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
181.0,YS-N24/21-2100829/2009,11.00,13/07/2009,,25001,CITA,F,21,B,N24,UNKNOWN,
182.0,YS-N24/21-2101037/2009,11.00,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
183.0,YS-N24/21-2100647/2009,11.00,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
184.0,YS-N24/21-2100746/2009,11.00,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
185.0,YS-N24/21-2100704/2009,11.00,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
186.0,YS-N24/21-2101044/2009,11.00,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
187.0,YS-N24/21-2100955/2009,11.00,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
188.0,YS-N24/21-2101062/2009,11.00,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
189.0,YS-N24/21-2100876/2009,11.00,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
190.0,YS-N24/21-2100676/2009,11.00,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
191.0,YS-N24/21-2100863/2009,12.30,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
192.0,YS-N24/21-2100956/2009,12.30,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
193.0,YS-N24/21-2101011/2009,12.30,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
194.0,YS-N24/21-2101074/2009,12.30,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
195.0,YS-N24/21-2100710/2009,12.30,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
196.0,YS-N24/21-2100852/2009,12.30,13/07/2009,,25002,CITA,F,21,B,N24,UNKNOWN,
197.0,YS-N24/21-2100841/2009,12.30,13/07/2009,,25003,CITA,F,21,B,N24,UNKNOWN,
198.0,YS-N24/21-2100908/2009,12.30,13/07/2009,,25003,CITA,F,21,B,N24,UNKNOWN,
199.0,YS-N24/21-2100930/2009,12.30,13/07/2009,,25003,CITA,F,21,B,N24,UNKNOWN,
200.0,YS-N24/21-2100820/2009,12.30,13/07/2009,,25003,CITA,F,21,B,N24,UNKNOWN,
