reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/24-2400001/2010,08/03/2010,1.0,10/05/2010,08/05/2010,633.0,10/06/2010,01/07/2010,1372.0,10/07/2010,01/07/2010,1373.0,10/08/2010,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,2000.0,350.0,UNKNOWN
YS-N24/24-2400002/2010,08/03/2010,2.0,10/05/2010,06/05/2010,519.0,10/06/2010,10/06/2010,1188.0,10/07/2010,29/06/2010,1358.0,10/08/2010,07/08/2010,1905.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,24,A,N24,2000.0,350.0,UNKNOWN
YS-N24/24-2400003/2010,09/03/2010,3.0,10/05/2010,06/05/2010,542.0,10/06/2010,03/06/2010,944.0,10/07/2010,06/07/2010,1454.0,10/08/2010,03/08/2010,1791.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,2000.0,350.0,UNKNOWN
YS-N24/24-2400004/2010,09/03/2010,4.0,10/05/2010,15/05/2010,890.0,10/06/2010,08/06/2010,1113.0,10/07/2010,06/07/2010,1452.0,10/08/2010,10/08/2010,2060.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,24,A,N24,2000.0,350.0,UNKNOWN
YS-N24/24-2400005/2010,09/03/2010,5.0,10/05/2010,08/05/2010,694.0,10/06/2010,10/06/2010,1238.0,10/07/2010,15/07/2010,1723.0,10/08/2010,12/08/2010,2110.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,2000.0,350.0,UNKNOWN
YS-N24/24-2400006/2010,09/03/2010,6.0,10/05/2010,07/05/2010,600.0,10/06/2010,14/06/2010,1290.0,10/07/2010,07/07/2010,1487.0,10/08/2010,06/08/2010,1880.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,24,A,N24,2000.0,350.0,UNKNOWN
YS-N24/24-2400007/2010,10/03/2010,7.0,10/05/2010,09/05/2010,733.0,10/06/2010,20/06/2010,1337.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,1200.0,300.0,UNKNOWN
YS-N24/24-2400008/2010,10/03/2010,8.0,10/05/2010,08/04/2010,148.0,10/06/2010,05/06/2010,996.0,10/07/2010,03/07/2010,1412.0,10/08/2010,05/08/2010,1857.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,2000.0,350.0,UNKNOWN
YS-N24/24-2400009/2010,11/03/2010,9.0,10/05/2010,10/05/2010,784.0,10/06/2010,07/06/2010,1040.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,24,A,N24,1200.0,300.0,UNKNOWN
YS-N24/24-2400010/2010,11/03/2010,10.0,10/05/2010,06/05/2010,541.0,10/06/2010,10/06/2010,1235.0,10/07/2010,10/07/2010,1661.0,10/08/2010,10/08/2010,2063.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,2000.0,350.0,UNKNOWN
YS-N24/24-2400011/2010,11/03/2010,11.0,10/05/2010,08/05/2010,653.0,10/06/2010,09/06/2010,1132.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,1200.0,300.0,UNKNOWN
YS-N24/24-2400012/2010,11/03/2010,12.0,10/05/2010,06/06/2010,1015.0,10/06/2010,06/06/2010,1016.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,1200.0,300.0,UNKNOWN
YS-N24/24-2400013/2010,11/03/2010,13.0,10/05/2010,06/05/2010,540.0,10/06/2010,05/06/2010,1005.0,10/07/2010,06/07/2010,1451.0,10/08/2010,03/08/2010,1790.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,2000.0,350.0,UNKNOWN
YS-N24/24-2400014/2010,12/03/2010,14.0,10/05/2010,,0.0,10/06/2010,,0.0,10/07/2010,,0.0,10/08/2010,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,2800.0,500.0,UNKNOWN
YS-N24/24-2400015/2010,12/03/2010,15.0,10/05/2010,15/05/2010,887.0,10/06/2010,15/06/2010,1308.0,10/07/2010,12/07/2010,1685.0,10/08/2010,10/08/2010,2065.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,2000.0,350.0,UNKNOWN
YS-N24/24-2400016/2010,12/03/2010,16.0,10/05/2010,09/05/2010,734.0,10/06/2010,04/06/2010,964.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,/  /,,0.0,24,A,N24,1200.0,300.0,UNKNOWN
YS-N24/24-2400017/2010,12/03/2010,17.0,10/05/2010,13/05/2010,872.0,10/06/2010,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,1200.0,300.0,UNKNOWN
YS-N24/24-2400018/2010,13/03/2010,18.0,10/05/2010,,0.0,10/06/2010,,0.0,10/07/2010,,0.0,10/08/2010,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,2800.0,500.0,UNKNOWN
YS-N24/24-2400019/2010,15/03/2010,19.0,10/05/2010,09/05/2010,737.0,10/06/2010,20/06/2010,1335.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,1200.0,300.0,UNKNOWN
YS-N24/24-2400020/2010,15/03/2010,20.0,10/05/2010,04/05/2010,466.0,10/06/2010,10/06/2010,1225.0,10/07/2010,22/07/2010,1757.0,10/08/2010,12/08/2010,2113.0,,,0.0,,,0.0,,,0.0,,,0.0,24,A,N24,2000.0,350.0,UNKNOWN
