reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/24-2400001/2010,25,,DITA,,,,,,,,,,,,24,A,N,N24,UNKNOWN
YS-N24/24-2400002/2010,25,,DITA,CDTP(L),,YS-N24/26-2400002/2010,DITA,35007,,,,,,,24,A,N,N24,UNKNOWN
YS-N24/24-2400003/2010,25,,DITA,,,YS-N24/26-2400003/2010,DITA,35010,,,,,,,24,A,Y,N24,UNKNOWN
YS-N24/24-2400004/2010,25,,DITA,,,YS-N24/26-2400004/2010,DITA,35010,,,,,,,24,A,Y,N24,UNKNOWN
YS-N24/24-2400005/2010,25,,DITA,,,YS-N24/26-2400005/2010,DITA,35010,,,,,,,24,A,Y,N24,UNKNOWN
YS-N24/24-2400006/2010,25,,,,,,,,,,,,,,24,A,N,N24,UNKNOWN
YS-N24/24-2400007/2010,22,L,DDTP,,,YS-N24/26-2400007/2010,DDTP,32002,,,,,,,24,A,N,N24,UNKNOWN
YS-N24/24-2400008/2010,25,,,,,,,,,,,,,,24,A,N,N24,UNKNOWN
YS-N24/24-2400009/2010,22,L,DDTP,,,YS-N24/26-2400009/2010,DDTP,32002,,,,,,,24,A,N,N24,UNKNOWN
YS-N24/24-2400010/2010,25,,DITA,,,YS-N24/26-2400010/2010,DITA,35007,,,,,,,24,A,Y,N24,UNKNOWN
YS-N24/24-2400011/2010,22,L,DDTP,,,YS-N24/26-2400011/2010,DDTP,32001,,,,,,,24,A,N,N24,UNKNOWN
YS-N24/24-2400012/2010,22,L,,,,,,,,,,,,,24,A,N,N24,UNKNOWN
YS-N24/24-2400013/2010,25,,ADITA,,,YS-N24/26-2400013/2010,ADITA,35010,,,,,,,24,A,Y,N24,UNKNOWN
