rollno,reg_no,time,date,lab,batch,batch1,term,session,ses_half,Centre,USER,Remarks
0.0,YS-N24/24-2400082/2010,8.00,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400075/2010,8.00,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400125/2010,8.00,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400128/2010,8.00,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400096/2010,8.00,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400102/2010,8.00,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400132/2010,8.00,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400341/2010,8.00,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400124/2010,8.00,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400086/2010,8.00,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400342/2010,8.00,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400113/2010,8.00,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400083/2010,8.45,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400097/2010,8.45,01/07/2010,,22002,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400269/2010,8.45,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400354/2010,8.45,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400256/2010,8.45,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400136/2010,8.45,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400290/2010,8.45,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400324/2010,8.45,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400186/2010,8.45,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400321/2010,8.45,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400135/2010,8.45,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400242/2010,8.45,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400349/2010,9.30,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400142/2010,9.30,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400187/2010,9.30,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400320/2010,9.30,01/07/2010,,22003,CDTP,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400329/2010,9.30,01/07/2010,,23001,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400093/2010,9.30,01/07/2010,,23001,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400103/2010,9.30,01/07/2010,,23001,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400450/2010,9.30,01/07/2010,,23001,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400344/2010,9.30,01/07/2010,,23001,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400094/2010,9.30,01/07/2010,,23001,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400143/2010,9.30,01/07/2010,,23001,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400461/2010,9.30,01/07/2010,,23001,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400098/2010,10.15,01/07/2010,,23001,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400162/2010,10.15,01/07/2010,,23001,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400225/2010,10.15,01/07/2010,,23002,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400239/2010,10.15,01/07/2010,,23002,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400456/2010,10.15,01/07/2010,,23002,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400314/2010,10.15,01/07/2010,,23002,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400429/2010,10.15,01/07/2010,,23002,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400265/2010,10.15,01/07/2010,,23002,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400126/2010,10.15,01/07/2010,,23002,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400127/2010,10.15,01/07/2010,,23002,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400153/2010,10.15,01/07/2010,,23002,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400430/2010,10.15,01/07/2010,,23002,CFAS,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400399/2010,11.00,01/07/2010,,25001,CITA,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400033/2010,11.00,01/07/2010,,25001,CITA,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400118/2010,11.00,01/07/2010,,25001,CITA,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400039/2010,11.00,01/07/2010,,25001,CITA,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400029/2010,11.00,01/07/2010,,25001,CITA,M,24,A,N24,UNKNOWN,
0.0,YS-N24/24-2400068/2010,11.00,01/07/2010,,25001,CITA,M,24,A,N24,UNKNOWN,
