recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,07/07/2018,14:33,500.0,500.0,0.0,,,,,A,YS-N24/58-5600053/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,2.0,07/07/2018,14:34,500.0,500.0,0.0,,,,,A,YS-N24/58-5600012/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,3.0,07/07/2018,14:36,500.0,500.0,0.0,,,,,A,YS-N24/58-5600084/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,4.0,07/07/2018,14:38,500.0,500.0,0.0,,,,,A,YS-N24/58-5600022/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,5.0,07/07/2018,14:38,500.0,500.0,0.0,,,,,A,YS-N24/58-5600023/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,6.0,07/07/2018,14:44,500.0,500.0,0.0,,,,,A,YS-N24/58-5600054/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,7.0,07/07/2018,14:54,500.0,500.0,0.0,,,,,A,YS-N24/58-5600182/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,8.0,07/07/2018,14:56,500.0,500.0,0.0,,,,,A,YS-N24/58-5600085/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,9.0,07/07/2018,14:58,500.0,500.0,0.0,,,,,A,YS-N24/58-5600152/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,10.0,07/07/2018,16:04,500.0,500.0,0.0,,,,,A,YS-N24/58-5600395/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,11.0,07/07/2018,16:04,500.0,500.0,0.0,,,,,A,YS-N24/58-5600394/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,12.0,07/07/2018,17:33,500.0,500.0,0.0,,,,,A,YS-N24/58-5600048/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,13.0,07/07/2018,17:34,500.0,500.0,0.0,,,,,A,YS-N24/58-5600049/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,14.0,07/07/2018,17:35,500.0,500.0,0.0,,,,,A,YS-N24/58-5600004/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,15.0,07/07/2018,17:35,500.0,500.0,0.0,,,,,A,YS-N24/58-5600003/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,16.0,07/07/2018,17:35,500.0,500.0,0.0,,,,,A,YS-N24/58-5600021/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,17.0,07/07/2018,17:36,500.0,500.0,0.0,,,,,A,YS-N24/58-5600046/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,18.0,07/07/2018,18:09,500.0,500.0,0.0,,,,,A,YS-N24/58-5600015/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,19.0,09/07/2018,10:19,500.0,500.0,0.0,,,,,A,YS-N24/58-5600296/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,20.0,09/07/2018,10:20,500.0,500.0,,,,0.0,0.0,1,YS-N24/58-5600296/2018,I,CASH,,,,,,N24,58,A,,saheli,,
,,21.0,09/07/2018,10:53,500.0,500.0,0.0,,,,,A,YS-N24/58-5600312/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,22.0,09/07/2018,14:04,500.0,500.0,0.0,,,,,A,YS-N24/58-5600385/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,23.0,09/07/2018,14:06,500.0,500.0,0.0,,,,,A,YS-N24/58-5600287/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,24.0,09/07/2018,14:08,500.0,500.0,0.0,,,,,A,YS-N24/58-5600371/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,25.0,09/07/2018,18:13,500.0,500.0,0.0,,,,,A,YS-N24/58-5600028/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,26.0,09/07/2018,18:22,500.0,500.0,0.0,,,,,A,YS-N24/58-5600039/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,27.0,09/07/2018,19:20,500.0,500.0,0.0,,,,,A,YS-N24/58-5600106/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,28.0,09/07/2018,19:42,500.0,500.0,0.0,,,,,A,YS-N24/58-5600013/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,29.0,09/07/2018,19:43,500.0,500.0,,,,0.0,0.0,1,YS-N24/58-5600013/2018,I,CASH,,,,,,N24,58,A,,PROMITA,,
,,30.0,09/07/2018,19:45,500.0,500.0,0.0,,,,,A,YS-N24/58-5600069/2018,A,CASH,,,,,,N24,58,A,,PROMITA,,0
,,31.0,10/07/2018,08:09,500.0,500.0,0.0,,,,,A,YS-N24/58-5600193/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,32.0,10/07/2018,08:13,500.0,500.0,0.0,,,,,A,YS-N24/58-5600265/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
,,33.0,10/07/2018,08:14,500.0,500.0,0.0,,,,,A,YS-N24/58-5600051/2018,A,CASH,,,,,,N24,58,A,,saheli,,0
