reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/58-5600051/2018,33,L,ADFAS,,,YS-N24/60-5600051/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600193/2018,33,L,ADFAS,,,YS-N24/60-5600193/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600418/2018,33,L,ADFAS,,,YS-N24/60-5600418/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600136/2018,33,L,ADFAS,,,YS-N24/60-5600136/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600134/2018,33,L,ADFAS,,,YS-N24/60-5600134/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600157/2018,33,L,ADFAS,,,YS-N24/60-5600157/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600391/2018,33,L,ADFAS,,,YS-N24/60-5600391/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600368/2018,33,L,ADFAS,,,YS-N24/60-5600368/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600392/2018,33,L,ADFAS,,,YS-N24/60-5600392/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600058/2018,33,L,ADFAS,,,YS-N24/60-5600058/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600350/2018,33,L,ADFAS,,,YS-N24/60-5600350/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800014/2018,23,L,ADFAS,,,YS-N24/60-5800014/2019,ADFAS,33001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800008/2018,23,L,ADFAS,,,YS-N24/60-5800008/2019,ADFAS,33001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800046/2018,23,L,ADFAS,,,YS-N24/69-5800046/2022,ADFAS,33051,,,,,,,60,A,,N24,saikat dey
YS-N24/58-5800006/2018,25,L,ADITA,,,YS-N24/60-5800006/2019,ADITA,35002,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800080/2018,25,L,ADITA,,,YS-N24/60-5800080/2019,ADITA,35002,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800043/2018,25,L,ADITA,,,YS-N24/60-5800043/2019,ADITA,35002,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800070/2018,25,L,ADITA,,,YS-N24/60-5800070/2019,ADITA,35002,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800005/2018,25,L,ADITA,,,YS-N24/60-5800005/2019,ADITA,35002,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800060/2018,25,L,ADITA,,,YS-N24/60-5800060/2019,ADITA,35001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800061/2018,25,L,ADITA,,,YS-N24/60-5800061/2019,ADITA,35001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800088/2018,25,L,ADITA,,,YS-N24/60-5800088/2019,ADITA,35002,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600265/2018,33,L,ADFAS,,,YS-N24/60-5600265/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600155/2018,33,L,ADFAS,,,YS-N24/60-5600155/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800010/2018,23,L,ADFAS,,,YS-N24/60-5800010/2019,ADFAS,33001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600154/2018,35,L,ADITA,,,YS-N24/60-5600154/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600334/2018,35,L,ADITA,,,YS-N24/60-5600334/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600186/2018,35,L,ADITA,,,YS-N24/60-5600186/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600146/2018,35,L,ADITA,,,YS-N24/60-5600146/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600234/2018,35,L,ADITA,,,YS-N24/60-5600234/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600308/2018,35,L,ADITA,,,YS-N24/60-5600308/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600185/2018,35,L,ADITA,,,YS-N24/60-5600185/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600187/2018,35,L,ADITA,,,YS-N24/60-5600187/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800075/2018,25,L,ADITA,,,YS-N24/60-5800075/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800072/2018,25,L,ADITA,,,YS-N24/60-5800072/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800047/2018,25,L,ADITA,,,YS-N24/60-5800047/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800015/2018,25,L,ADITA,,,YS-N24/60-5800015/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800091/2018,25,L,ADITA,,,YS-N24/60-5800091/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800094/2018,25,L,ADITA,,,YS-N24/60-5800094/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800095/2018,25,L,ADITA,,,YS-N24/60-5800095/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800020/2018,25,L,ADITA,,,YS-N24/60-5800020/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800016/2018,25,L,ADITA,,,YS-N24/60-5800016/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800042/2018,25,L,ADITA,,,YS-N24/60-5800042/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800026/2018,25,L,ADITA,,,YS-N24/60-5800026/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800025/2018,25,L,ADITA,,,YS-N24/60-5800025/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800036/2018,25,L,ADITA,,,YS-N24/60-5800036/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800041/2018,25,L,ADITA,,,YS-N24/60-5800041/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800068/2018,25,L,ADITA,,,YS-N24/60-5800068/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800038/2018,23,L,ADFAS,,,YS-N24/60-5800038/2019,ADFAS,33001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800017/2018,23,L,ADFAS,,,YS-N24/60-5800017/2019,ADFAS,33001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800099/2018,23,L,ADFAS,,,YS-N24/60-5800099/2019,ADFAS,33001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600375/2018,35,L,ADITA,,,YS-N24/60-5600375/2019,ADITA,45001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600002/2018,35,L,ADITA,,,YS-N24/60-5600002/2019,ADITA,45001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600331/2018,35,L,ADITA,,,YS-N24/60-5600331/2019,ADITA,45001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600421/2018,33,L,ADFAS,,,YS-N24/60-5600421/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600324/2018,35,L,ADITA,,,YS-N24/60-5600324/2019,ADITA,45001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600333/2018,35,L,ADITA,,,YS-N24/60-5600333/2019,ADITA,45001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600198/2018,35,L,ADITA,,,YS-N24/60-5600198/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600199/2018,35,L,ADITA,,,YS-N24/60-5600199/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600151/2018,35,L,ADITA,,,YS-N24/60-5600151/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600313/2018,35,L,ADITA,,,YS-N24/60-5600313/2019,ADITA,45001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600037/2018,35,L,ADITA,,,YS-N24/60-5600037/2019,ADITA,45001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600015/2018,35,L,ADITA,,,YS-N24/60-5600015/2019,ADITA,45001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600030/2018,35,L,ADITA,,,YS-N24/60-5600030/2019,ADITA,45001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600031/2018,35,L,ADITA,,,YS-N24/60-5600031/2019,ADITA,45001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600168/2018,33,L,ADFAS,,,YS-N24/60-5600168/2019,ADFAS,43001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800027/2018,23,L,ADFAS,,,YS-N24/60-5800027/2019,ADFAS,33001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800012/2018,25,L,ADITA,,,YS-N24/60-5800012/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800057/2018,25,L,ADITA,,,YS-N24/60-5800057/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800063/2018,25,L,ADITA,,,YS-N24/60-5800063/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800009/2018,23,L,ADFAS,,,YS-N24/60-5800009/2019,ADFAS,33001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800050/2018,23,L,ADFAS,,,YS-N24/60-5800050/2019,ADFAS,33001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800096/2018,25,L,ADITA,,,YS-N24/60-5800096/2019,ADITA,35002,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800032/2018,25,L,ADITA,,,YS-N24/60-5800032/2019,ADITA,35002,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800031/2018,25,L,ADITA,,,YS-N24/60-5800031/2019,ADITA,35002,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800030/2018,25,L,ADITA,,,YS-N24/60-5800030/2019,ADITA,35002,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800051/2018,25,L,ADITA,,,YS-N24/60-5800051/2019,ADITA,35002,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5800024/2018,25,L,ADITA,,,YS-N24/60-5800024/2019,ADITA,35002,,,,,,,60,A,,N24,saheli
YS-N24/58-5600250/2018,33,L,ADFAS,,,YS-N24/60-5600250/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800093/2018,23,L,ADFAS,,,YS-N24/60-5800093/2019,ADFAS,33001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600381/2018,35,L,ADITA,,,YS-N24/60-5600381/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600385/2018,33,L,ADFAS,,,YS-N24/60-5600385/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600317/2018,33,L,ADFAS,,,YS-N24/60-5600317/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600124/2018,35,L,ADITA,,,YS-N24/60-5600124/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-2700181/2018,35,L,ADITA,,,YS-N24/60-2700181/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600150/2018,35,L,ADITA,,,YS-N24/60-5600150/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800062/2018,23,L,ADFAS,,,YS-N24/60-5800062/2019,ADFAS,33001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800086/2018,23,L,ADFAS,,,YS-N24/60-5800086/2019,ADFAS,33001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800076/2018,23,L,ADFAS,,,YS-N24/60-5800076/2019,ADFAS,33001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800023/2018,25,L,ADITA,,,YS-N24/60-5800023/2019,ADITA,35001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600320/2018,35,L,ADITA,,,YS-N24/60-5600320/2019,ADITA,45001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600321/2018,35,L,ADITA,,,YS-N24/60-5600321/2019,ADITA,45001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600415/2018,33,L,ADFAS,,,YS-N24/60-5600415/2019,ADFAS,43001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600287/2018,33,L,ADFAS,,,YS-N24/60-5600287/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5600406/2018,33,L,ADFAS,,,YS-N24/60-5600406/2019,ADFAS,43001,,,,,,,60,A,,N24,saheli
YS-N24/58-5800065/2018,25,L,ADITA,,,YS-N24/60-5800065/2019,ADITA,35002,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600383/2018,33,L,ADFAS,,,YS-N24/60-5600383/2019,ADFAS,43001,,,,,,,60,A,,N24,PROMITA
YS-N24/58-5600053/2018,35,,ADITA,,,YS-N24/60-5600053/2019,ADITA,45001,,,,,,,,A,Y,,PROMITA
YS-N24/58-5600012/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600084/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600022/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600023/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600054/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600182/2018,32,,ADDTP,,,YS-N24/60-5600182/2019,ADDTP,42001,,,,,,,,A,Y,,saheli
YS-N24/58-5600085/2018,35,,ADITA,,,YS-N24/60-5600085/2019,ADITA,45001,,,,,,,,A,Y,,saheli
YS-N24/58-5600152/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600395/2018,32,,ADDTP,,,YS-N24/60-5600395/2019,ADDTP,42001,,,,,,,,A,Y,,saheli
YS-N24/58-5600394/2018,32,,ADDTP,,,YS-N24/60-5600394/2019,ADDTP,42001,,,,,,,,A,Y,,saheli
YS-N24/58-5600048/2018,35,,ADITA,,,YS-N24/60-5600048/2019,ADITA,45001,,,,,,,,A,Y,,PROMITA
YS-N24/58-5600049/2018,35,,ADITA,,,YS-N24/60-5600049/2019,ADITA,45001,,,,,,,,A,Y,,PROMITA
YS-N24/58-5600004/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600003/2018,35,,ADITA,,,YS-N24/60-5600003/2019,ADITA,45001,,,,,,,,A,Y,,PROMITA
YS-N24/58-5600021/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600046/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600296/2018,35,,ADITA,,,YS-N24/60-5600296/2019,ADITA,45001,,,,,,,,A,Y,,PROMITA
YS-N24/58-5600312/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600371/2018,33,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600028/2018,32,,ADDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600039/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600106/2018,35,,ADITA,,,YS-N24/60-5600106/2019,ADITA,45001,,,,,,,,A,Y,,saheli
YS-N24/58-5600013/2018,35,,ADITA,,,YS-N24/60-5600013/2019,ADITA,45001,,,,,,,,A,Y,,saheli
YS-N24/58-5600069/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5400097/2018,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/58-5600001/2018,33,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600011/2018,33,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5400022/2018,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/58-5400090/2018,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/58-5600068/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5400021/2018,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/58-5400047/2018,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/58-5600082/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600083/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600093/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600110/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600089/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600047/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600005/2018,32,,ADDTP,,,YS-N24/60-5600005/2019,ADDTP,42001,,,,,,,,A,Y,,PROMITA
YS-N24/58-5600118/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600018/2018,33,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600025/2018,33,,ADFAS,,,YS-N24/60-5600025/2019,ADFAS,43001,,,,,,,,A,Y,,saheli
YS-N24/58-5400115/2018,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/58-5400013/2018,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/58-5400051/2018,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/58-5400096/2018,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/58-5600056/2018,35,,ADITA,,,YS-N24/60-5600056/2019,ADITA,45001,,,,,,,,A,Y,,PROMITA
YS-N24/58-5600017/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600050/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600135/2018,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/58-5600332/2018,35,,ADITA,,,YS-N24/60-5600332/2019,ADITA,45001,,,,,,,,A,Y,,saheli
YS-N24/58-5600356/2018,35,,ADITA,,,YS-N24/60-5600356/2019,ADITA,45001,,,,,,,,A,Y,,PROMITA
